sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049
PASD:1024x768___8096129179,PASD,1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8096129179.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8096129179.png,test,-0.33237603,-2.8166485,-0.5660644,0.6907778,0.6768482,0.4997201,-0.0878506,0.105069615,0.3533846,0.07458347,0.50129175,-0.11802974,-0.16942674,-0.3629611,0.3558063,0.227385,0.14286648,-0.38166004,0.23831835,0.041308235,-0.19162843,0.3362134,0.13394685,-0.029360965,-0.074503094,-0.29993156,0.20727603,0.2664497,-0.19912271,-0.11600721,0.17751141,0.08732302,-0.27751452,0.055649146,-0.08872196,-0.14494361,-0.22747552,0.44027668,-0.075923555,0.040858325,-0.45319015,-0.25958237,-0.17749172,0.024838833,-0.012822688,-0.46198082,-0.34369624,-0.023512494,-0.61079764,-0.17197318
PASD:1024x768___8209638994,PASD,1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8209638994.png,train,0.45423892,-2.2641003,1.5076663,-0.65066135,-0.7043689,2.588244,-0.5700088,-0.77749324,0.467919,-0.56363267,-1.0659106,0.7610442,0.53617615,3.3827806,-0.27142787,-2.894726,-0.77112734,-1.7537208,-2.1735184,1.8797548,1.8007686,1.3136786,-0.9612848,-0.19088344,-2.3595614,-1.7609651,-2.3307595,-2.1771686,1.6452066,-1.7881825,-0.6417926,-1.3160557,0.03441745,-0.5770561,-3.2854125,0.31188512,-1.3200063,0.10228972,-0.50760514,1.2082052,2.260852,-2.7628741,-0.37545013,3.5402794,-0.18803105,0.5874144,-2.5826766,2.0641174,2.3808866,0.5125614
PASD:1024x768___8463119506,PASD,1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8463119506.png,train,0.037260413,-1.988281,1.7234986,0.58765566,-2.1030715,1.3875978,1.3366244,-5.8036904,1.919728,2.996952,0.7134315,-0.04516864,0.6654795,1.6967988,2.893343,2.5507443,-2.8345423,-1.9448613,3.6107543,-3.0576096,1.8902862,-1.9796507,-0.24943319,-1.1074963,4.3790855,0.3524404,0.034882456,2.121953,3.502131,0.09830095,1.5738139,1.1309552,-1.3853769,0.8874388,-2.3442333,3.1029234,-1.4237782,-3.035277,-2.1183674,-2.09779,1.423871,0.8490298,-0.8368377,2.29307,-0.41101667,-0.23545006,-3.2351499,1.255327,0.8498657,0.642005
PASD:1024x768___8658407746,PASD,1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8658407746.png,test,-0.9886656,1.0024879,2.4382687,-1.1740701,2.559837,-1.0664097,-0.46703327,1.6143306,-0.20936626,-1.1759529,2.330836,-3.6203003,-0.08270475,-0.056020066,-0.60570127,1.84227,-2.0642924,-0.10633972,0.6537631,-0.8445236,0.79746413,-1.1414776,-0.5704071,-0.5728945,0.6366585,-1.4975339,0.14589351,-0.18863636,-1.3600285,0.9304663,1.0313933,0.70459414,-0.21018894,-0.6069134,0.30273363,0.31839016,-0.14566414,-0.48410997,-2.0032642,0.67051893,0.40632737,0.82670915,-0.8940811,0.071384974,0.042366445,0.68474025,0.102939114,0.34982786,0.567294,-1.1926342
PASD:1024x768___9352825622,PASD,1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9352825622.png,test,4.501268,1.1367295,0.17554599,2.6480691,-4.1078186,-1.8520962,-3.5513327,-1.4361317,-0.63237727,-0.57118887,1.7427764,0.1120404,-0.8210245,-0.82394004,-0.9339121,-2.1952126,-1.4247414,-1.6968604,1.3442237,0.091063425,-1.4693768,-0.7739885,1.2295319,1.0441413,-1.0666345,0.17271037,1.8293436,-0.51384914,-0.32293648,-0.07891253,0.7137016,-2.4715724,-0.21992615,-0.6445363,0.69636476,-1.3937072,1.7202103,-0.7659782,-0.95093584,-0.62160885,0.24156816,-0.49068728,-0.45765254,1.7270947,0.8418642,-2.0388644,0.8207536,0.28050098,1.3733939,0.5275133
PASD:1024x768___9508596066,PASD,1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9508596066.png,test,-1.9273595,0.74485826,3.3249493,2.512981,0.9330587,-2.7081022,0.8492455,1.5704819,1.1077824,-0.2791509,-0.7428588,0.9025485,0.13869417,2.140792,2.1444385,-1.1684453,-0.72225416,1.1451609,1.7264186,0.14436921,-0.60298383,1.0839299,-0.30526245,-0.05487583,0.06516355,0.16179153,0.819851,0.5582068,-1.1093091,-0.01144816,-0.68887335,-0.80989957,-0.58840424,-0.07519303,0.5470605,-0.09087294,-1.1503509,-0.2422767,0.35104594,0.25592774,1.3030872,-1.7069505,-0.58162975,-0.38090935,0.9121524,-0.70559436,-0.17329925,-0.13873233,0.529006,-0.20061752
PASD:1024x768___9607964223,PASD,1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9607964223.png,test,-0.122558914,-3.1551476,-0.67431116,0.9484724,0.76780695,0.38196617,0.50195324,-0.2647052,-0.23687626,-0.5875489,0.45482808,-0.5749652,0.6360406,0.70630956,-0.66437584,0.5751566,-0.47217342,-0.11083263,-0.5059495,-1.0388517,0.8955078,0.91994536,0.7477465,0.3930984,0.48053518,0.6659818,0.06686965,0.384472,0.43707514,-0.21784309,-0.01724146,-0.59705603,-1.1311471,0.12008236,-0.7081838,1.104875,-0.57135177,-0.09464887,0.6458068,-0.049435638,-0.73658377,0.026629776,-1.1440825,-1.6376932,-0.5206982,0.038316943,0.053949878,0.042743612,1.322665,0.030494109
PASD:512x384___11256776836,PASD,512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___11256776836.png,train,-0.020168122,-2.569839,-0.51897657,0.7170874,0.68911153,-0.012824774,0.16509145,-0.6209247,-0.10207449,-0.3471649,-0.2764334,0.18252599,0.31035197,-0.28734633,-0.687597,0.85736525,-1.398206,0.3208066,-0.6267503,-1.0907001,0.07983814,0.7311433,0.24633057,-0.009045735,-0.23713318,0.7514519,-0.20578623,0.36630848,-0.10038473,-0.2131191,-0.4069282,-0.59026337,-1.1010919,-0.64433986,-0.059684217,0.5193812,-0.34595704,0.2399545,0.74029034,-0.14349917,-0.33701113,-0.10953456,-0.5550022,-1.2758306,-0.6061977,0.20312496,0.25457442,0.55221164,0.6151576,0.12622581
PASD:512x384___2371669291,PASD,512x384___2371669291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___2371669291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___2371669291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___2371669291.png,test,-1.1593232,-1.6493704,-0.39290437,-2.415647,-0.093414545,-0.13275206,-0.37519622,-0.45080703,-0.26104188,0.7763069,-1.1119647,1.2765715,-0.17205283,-0.36902535,0.6580835,-0.7294875,0.07669422,-1.6785731,1.3796021,-0.03490327,0.6984171,1.4114274,0.060492974,-1.4037131,0.29801697,-1.4501654,1.1259416,0.15310457,-1.949383,0.5735032,-0.5824778,0.47713244,-1.0578489,-0.38294,-0.73072207,-2.1781168,-1.9796416,-0.36385486,0.83712953,0.036181677,2.2039442,0.45139912,-0.74662304,-0.41272098,0.7007463,-0.40169036,0.72400147,-0.86039484,-0.5394982,0.7263098
PASD:512x384___2856053454,PASD,512x384___2856053454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___2856053454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___2856053454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___2856053454.png,train,-2.0093124,-1.9116247,-0.5237045,-1.4039925,1.2725121,-1.3068348,-1.8011868,0.23968448,-1.9716644,2.3292518,-0.19993657,0.72949487,0.7695995,-1.0300438,1.8913796,0.56065905,-0.31475085,1.486445,0.6172753,-0.53330934,1.4657204,-0.6931182,-0.790343,1.4197736,0.43605682,-0.54689157,-0.6842626,-0.91852283,-0.37764865,0.90956736,-0.54334635,-0.042860776,-1.021635,-0.99512184,-1.2661097,-1.0534688,-0.77339417,-0.23119518,0.4168488,2.2573602,-1.9071275,0.54784274,0.92884505,0.8179359,0.6752528,-0.2509244,-0.22161278,-0.92665124,0.81990254,0.2646925
PASD:512x384___3455219027,PASD,512x384___3455219027.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___3455219027.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___3455219027.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___3455219027.png,train,-0.3731113,-1.5048571,0.6213775,-0.42748153,1.6878581,0.05536592,-0.09348198,1.1564372,-0.22908153,-1.9828407,2.2377696,-2.6974545,-0.035133466,1.0081074,0.26613125,0.842273,-1.0825094,0.24229565,1.1558872,0.38113555,-0.18774077,-0.79516613,-0.9485594,-0.07778886,0.05325412,-0.7836278,0.7023308,0.7333152,-1.0279642,1.3657643,-0.8212731,0.7507756,-0.4545229,0.21650809,-0.066323,-0.22053924,-0.025176585,0.089625776,-0.45993277,0.5744149,0.41681206,0.40167138,-0.91578954,1.2704107,0.30530855,1.5438317,-0.3806038,0.5673978,0.23329774,-2.0526183
PASD:512x384___3577464388,PASD,512x384___3577464388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___3577464388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___3577464388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___3577464388.png,train,-0.5746718,-3.1722047,-1.2636565,-0.6335101,-0.011055946,0.009231567,-0.25277853,0.18694723,0.66936177,0.7242836,-0.316509,0.19904506,0.5298094,-0.52994215,1.2251029,-0.6433366,0.12854792,-0.601689,0.06500795,-0.29833564,0.39123702,1.0912769,0.06398595,-1.139396,0.14484435,-0.14770682,0.775798,0.057405844,-1.2918514,0.7603082,0.03686472,0.5019947,-0.8562526,-0.479936,-0.41512954,-1.6217976,-1.2461556,-0.19872698,-0.10453076,0.042872075,1.1319119,0.5381286,-0.42781305,0.39127937,0.26645643,-0.18256499,0.55331206,-0.76095784,-0.1556868,-0.054066345
PASD:512x384___3918280584,PASD,512x384___3918280584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___3918280584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___3918280584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___3918280584.png,train,0.17357183,-2.9464936,-0.58362216,0.87568235,0.57697207,0.16278332,0.11735502,0.0065540634,-0.32416523,-0.63977534,0.59067035,-0.59695816,-0.0032798648,0.3405223,-0.73600274,0.44033733,-0.79860485,-0.09668693,-0.8836468,-1.1401151,0.9612676,1.0086088,0.6623493,0.38323796,0.45091197,0.86889005,0.45229173,0.4750487,0.40582502,-0.033910766,0.066395804,-0.16560367,-1.1574669,-0.09520818,-0.20127024,0.48121685,-0.1356597,0.3865787,1.0803216,0.09298439,-0.88515246,-0.08135292,-1.2377366,-1.5501285,-0.5267482,0.16730072,0.13794191,-0.56271183,1.3117136,-0.39275846
PASD:512x384___463525569,PASD,512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___463525569.png,train,0.6957069,-2.400624,2.0674884,0.7307764,1.5972656,1.4171183,0.015752047,1.571319,0.54297435,-1.4683815,-0.20846498,-0.03320512,-0.96164924,-0.7267663,-0.14382476,0.38381457,-0.6137773,-0.17587323,-0.9686459,0.23381878,0.14648771,-0.11387217,-0.013800096,-0.37028354,0.40408757,-0.34156328,0.37921357,-0.06720039,-1.2899406,0.8093406,-0.89521396,0.62434113,0.8296794,1.0630733,0.57246757,-2.5521898,1.179244,-1.4946827,-0.9474877,-0.37607017,-1.4129797,0.13511005,-0.67237294,-0.016945481,-1.1817414,0.23788907,-1.7301506,0.60245186,1.0854383,0.20961396
PASD:512x384___4926447658,PASD,512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___4926447658.png,test,-1.2301043,-1.9488887,-0.553283,-1.1794027,0.24832541,-0.8960241,-0.25443578,0.11643611,-0.693975,1.0193498,-1.092993,0.5002819,0.39274472,-0.42964518,1.7554224,-0.17263152,0.37875327,-0.0583255,0.15873754,0.1611016,0.13999519,0.17813352,0.37961376,0.31973004,-0.049362466,0.12484834,-0.20685464,-0.85544777,0.3887462,1.0419424,-0.08724171,0.79837775,0.023517102,-0.1844355,-0.33988363,-0.28200352,-0.22715525,0.19966587,-0.37965438,0.8219042,-0.5630719,0.13268754,-0.32836318,-0.23224229,0.11612639,-0.20234199,-0.069288895,-0.06273027,1.1958103,-1.3727757
PASD:512x384___5485090581,PASD,512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5485090581.png,train,-0.57584524,-1.4349031,1.6316822,-0.45006323,0.6333897,1.8634744,-0.45712653,-1.1993402,-0.24614349,1.5544776,1.1039786,-0.73114735,0.09026432,-0.24157484,-0.33207518,-1.0806274,0.7192819,0.4442359,0.6666755,0.45039427,-0.13312301,1.2429247,1.1195936,-0.18830548,-0.36546966,-0.24484226,-0.34299093,0.6595551,-1.0406431,-1.5150032,-0.25400278,-0.4369795,-0.83460927,0.38127244,0.43253884,0.33414134,0.2466187,0.18186593,-0.3875737,-0.24890152,-0.8063137,-0.37043834,0.4900938,0.5787772,0.7712743,-1.5433055,-1.3194535,-1.138393,0.49837008,-0.41064224
PASD:512x384___5748824865,PASD,512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5748824865.png,test,-0.9919639,-1.7092292,1.2241397,0.5237832,1.2890257,-0.1350298,0.07481098,0.37865826,-0.022061154,0.64010876,0.49111634,-0.43481982,-0.2832176,0.09473966,0.08652866,0.1051728,-0.47517443,-0.6796138,0.35733312,0.00773998,0.2662711,0.7866951,0.2992147,-0.5064983,0.110037945,-0.038752608,-0.32983792,0.57265115,-1.1032658,-0.27455962,-0.04041293,-0.42571995,-0.15439269,0.09961725,0.10996792,0.13772178,0.19022594,-0.5819392,-0.8789,-0.2361863,-0.35777235,-0.48033863,0.024559446,0.057674345,0.14874302,-0.33173662,-0.62019855,-0.0066812346,-0.0072675347,0.17958821
PASD:512x384___6013203590,PASD,512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6013203590.png,test,-1.3023471,0.60964656,1.8641632,-0.9071845,2.0219526,-0.52401197,-0.58592105,1.7715172,-0.42386836,-1.7391355,2.1258354,-3.5383017,-0.9052567,1.2342545,0.31900185,1.3148359,-1.7180343,0.37422547,0.5375677,0.31072658,0.4457441,-1.455265,-0.6107054,-0.2942351,-0.39608422,-0.43839818,0.57419753,0.2013073,-0.5340425,1.3224204,0.3663136,0.8902383,0.12723932,0.49963963,0.6334145,-0.3403209,-0.41539443,-0.7508894,-0.95390224,0.46445712,0.69845074,0.70850146,-0.72312963,0.9264142,-0.06934589,1.1891377,-0.009020209,0.65157384,0.8037609,-2.15847
PASD:512x384___6031843630,PASD,512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6031843630.png,test,-0.88368845,-2.2762432,0.95478207,1.4195836,1.2351178,0.07618666,0.62214905,-0.10804322,0.043527603,0.4035278,1.2921226,-0.4330753,-0.18300277,1.2310439,0.97325885,0.37443164,-0.6390729,0.26016495,0.5602857,-0.2086819,-0.05896344,-0.3874203,-0.22961614,-0.24830276,0.61224467,0.25125545,-0.39784986,0.98965573,-1.0539452,0.21357755,-0.7385815,-0.17238203,-0.4421168,0.055964693,-0.54435265,0.386237,0.6245869,-0.31852815,-0.5513059,-0.5451769,0.5111496,0.15522799,-0.2967245,0.4733638,0.08964281,0.06840171,-0.88308525,0.43045172,0.43826172,-0.62489605
PASD:512x384___6657341905,PASD,512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6657341905.png,test,-0.5662049,-0.7344556,2.0350356,-1.1607808,-0.6685465,1.1941662,0.9751355,-4.1595707,-0.07774454,1.7810396,1.4182789,0.4127167,-0.0937224,0.39124143,0.71547234,1.5799235,-2.1446755,-1.9347912,1.3247765,-1.4858613,0.7182772,-1.3276278,0.43015996,-0.63653153,2.635667,0.9407877,0.15978459,1.4491785,-0.05436732,-0.052514985,0.5835519,0.8888111,-1.8123341,0.22835448,-0.93411696,2.2537353,-0.38728184,-2.35687,-2.1547005,-0.2970945,1.2033703,0.63869905,0.21259531,1.4377872,0.033707708,-0.2639296,-1.2628589,0.20180178,0.98014975,0.33422697
PASD:512x384___6688716327,PASD,512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6688716327.png,train,-0.4940287,-2.4401197,1.4165494,0.76595175,1.1396275,0.24469197,0.38324696,0.29771057,-0.5249678,-0.060001783,0.38902178,0.35627753,-1.3303478,-0.94107264,0.61543983,-0.466322,0.41424516,0.5090141,-0.12539127,0.8223726,-0.45135987,-0.38589007,0.5996031,-1.2430676,-0.60307896,-0.19009873,0.01580593,-0.37594888,1.4671625,-0.4697466,-0.25162268,0.029033735,0.8078422,-0.5045136,-0.12957877,0.33386728,-0.45398128,0.2899694,-0.54347056,-0.018785879,-0.41925246,1.188557,0.5399092,-0.04910266,-0.030239344,0.34523505,-0.049880788,0.5742937,0.026971787,0.7537229
PASD:512x384___7499781424,PASD,512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7499781424.png,train,-0.83071834,-2.8959632,0.16802919,-0.31015694,0.8243226,-0.6160884,-0.47100016,0.6142341,0.007491678,1.6785927,-0.6409442,0.15464002,0.96447057,-1.2180015,2.1840086,-1.7169294,0.59783816,0.32844457,0.08869798,-0.72090596,1.383116,0.8009823,-0.2057673,-1.0786146,-0.48981807,-0.16771857,1.5109637,-0.47732374,-1.8002378,2.117057,0.0647964,1.7889497,-1.4292462,-0.60826796,0.4707038,-2.4094157,-2.1204817,-2.3014197,1.1976601,0.20976797,2.486525,1.1497059,-0.42320207,0.43688008,1.1500185,0.3415718,1.0576719,-1.467974,-0.46595573,-0.5996145
PASD:512x384___7510743692,PASD,512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7510743692.png,train,0.3564745,-2.2745848,-0.97506547,-0.2547359,0.93427765,0.909693,-0.9977219,0.507059,0.255857,-0.51900023,0.6926835,-0.6390207,0.16622055,-0.028513595,0.56059784,0.2609912,-0.4104402,-0.3570037,0.5644963,-0.05667699,-0.19767296,0.5882462,-0.6177037,-0.7852207,-0.01162632,-0.42054278,0.60552645,0.71292174,0.32113278,-0.32934195,-0.0016874075,0.15317181,-0.01563251,0.09811287,-0.44494694,-0.11884102,-0.2803985,0.62054276,-0.12755755,0.23472333,0.00817126,-0.5092829,-0.27692074,-0.3122371,-0.08533612,-0.022691794,-0.2781779,0.0124593815,-0.90739334,-0.4285459
PASD:512x384___9322601223,PASD,512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___9322601223.png,train,0.794882,-2.8565896,-0.35357526,1.6796639,0.5565357,0.0891912,-0.01380077,0.17304046,-0.6982242,-0.34964937,0.983039,0.19804668,0.3086452,0.23782237,-0.44848794,-0.35819793,0.5892458,-0.29385558,0.40193167,-0.17746232,-0.3471713,-0.7918296,0.09961847,-0.37836134,0.5690269,0.28032294,0.6240685,-0.10698891,-0.28726494,-0.14366964,0.31301445,0.06988397,0.34355503,0.7836711,-0.86311173,-0.7773769,-0.26168633,0.6904998,0.59515995,0.3229318,0.3513446,-0.19175002,-0.41587064,0.119532034,-0.7209543,-0.55730224,-0.2599195,0.42214638,-0.16466057,-0.5864846
PASD:ava_images___100514,PASD,ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___100514.png,test,2.3796432,-1.6135517,-0.89510244,1.23836,0.52881455,-0.2886305,-0.32709888,0.677232,-1.1612523,-0.9228526,-1.6569016,-1.9513271,-0.9246421,0.19279183,0.62059504,-0.48039708,0.7296394,-0.6167201,0.58506554,-0.1447418,-0.7426189,-0.49566585,0.048684638,0.41415805,0.7432808,-0.014490368,-1.3354828,0.61419225,-0.61245984,-0.23089093,1.3203249,0.9866599,-0.03472346,0.61858475,-0.3502317,-0.10904518,-0.8501688,-0.07016468,0.8771248,-0.4955992,-0.45402306,-0.43794706,0.020294823,0.5894678,0.9172404,0.050787196,0.5600716,0.5961615,0.081950516,0.6628034
