sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049,vgg_pca_050,vgg_pca_051,vgg_pca_052,vgg_pca_053,vgg_pca_054,vgg_pca_055,vgg_pca_056,vgg_pca_057,vgg_pca_058,vgg_pca_059,vgg_pca_060,vgg_pca_061,vgg_pca_062,vgg_pca_063,vgg_pca_064,vgg_pca_065,vgg_pca_066,vgg_pca_067,vgg_pca_068,vgg_pca_069,vgg_pca_070,vgg_pca_071,vgg_pca_072,vgg_pca_073,vgg_pca_074
PASD:ava_images___628208,PASD,ava_images___628208.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___628208.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___628208.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___628208.png,train,-15.951447,4.8796377,-20.055248,-11.528599,1.3933523,-15.259729,12.461118,1.0612197,-8.491896,3.2681017,14.78915,12.679512,9.726503,0.706627,6.810557,-1.2654634,-1.6995926,13.085339,8.354611,3.5504081,1.4407215,5.1849084,-7.9532623,6.0551844,5.2612147,-12.546648,12.481242,1.3912104,5.9180536,5.6790595,-7.0939064,-8.380243,8.46316,2.7953486,2.9342434,-0.49321198,5.427033,0.04955983,0.6092267,-1.8311191,0.8994584,7.5752444,-9.415822,-3.1132183,7.695513,6.359757,9.797086,2.1413782,1.3819715,6.8790603,-0.120331615,-2.2587957,-8.070715,-7.7730064,6.0771713,-1.795773,4.195089,-7.3864174,-2.2448604,1.1835923,1.9023416,-11.492384,-0.2644372,9.556263,-0.45178628,-0.22047979,5.3997126,-6.5854316,-4.010008,-1.9539883,6.7017274,-6.698479,0.73617107,4.878152,-4.9455266
PASD:ava_images___630168,PASD,ava_images___630168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___630168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___630168.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___630168.png,test,-3.225874,18.973778,-24.013037,15.216688,3.8740015,0.55033964,3.590435,-6.9090843,-12.759232,-0.9713958,1.8605587,3.4750748,-5.5790067,-0.014583886,-5.6988587,-0.58028126,10.454475,7.9111295,2.8113608,6.56573,8.016776,-0.113167524,-3.3511395,-7.0552034,-4.541519,-2.8466103,-4.355843,1.6667136,-0.78389204,3.9649096,-4.908926,6.9164968,2.8460293,8.8382225,-0.8357256,3.3049297,-3.3634682,-4.7338123,-1.9667816,7.0369577,-4.9353733,-1.6879265,-4.3192906,0.8505276,-0.22739196,-0.8669994,-0.7554654,0.85537016,-7.7112775,0.022601038,-7.9264436,-2.0182393,6.45395,2.9663703,-8.921814,-2.7216058,-1.8414507,0.44172052,8.884286,2.934229,1.9210875,3.1096334,-0.47029018,-0.9309594,-5.0013742,-3.0251966,-1.2446392,2.0810058,-4.3778644,3.3357193,6.2813983,3.1855135,-2.1654124,-3.9524455,-2.7402008
PASD:ava_images___630518,PASD,ava_images___630518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___630518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___630518.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___630518.png,train,8.096806,6.2251024,11.991023,-17.3885,-12.260961,13.011232,10.849583,10.804463,4.0704417,11.502315,-7.2826004,-9.608751,4.949463,15.489126,-15.248311,-17.786785,3.7747657,12.651989,-13.40011,-0.07292628,-1.689642,9.806977,-6.33235,0.23571813,4.314377,-15.474091,-22.50278,14.654026,2.7818608,-2.3497777,2.088011,1.8626322,-1.0450337,-1.8722557,4.911118,3.1956642,-8.103374,12.800741,-16.989622,-10.162368,-1.0744934,14.108492,8.15358,-6.7952137,1.3780938,10.5599985,8.257018,-0.8685124,1.24169,0.87740356,-5.6048574,8.387469,-5.8551836,-2.4840484,-5.758031,1.2020034,-2.4379945,5.6705995,-12.133306,-1.0527816,6.842559,0.70470214,0.44959402,13.925249,4.263238,6.854585,3.646982,1.101619,-10.042587,1.6719549,-0.13840401,1.8002688,0.63409966,1.934953,-6.2318554
PASD:ava_images___63097,PASD,ava_images___63097.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___63097.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___63097.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___63097.png,test,47.03449,10.8723135,9.289658,-36.149536,-27.666407,-4.2901287,15.667284,-3.2684782,3.4650903,25.485428,-7.18163,9.734591,-8.9129,4.780469,-7.7395973,-22.254158,12.232015,-5.507859,0.37744224,8.191736,2.9721558,16.784517,15.510799,0.8739386,11.058106,-15.850975,-18.179598,17.294125,-16.810387,-8.161346,-31.135744,-9.076554,-1.1287336,4.59952,-7.106874,3.5700724,4.019011,-2.5437732,13.030134,-4.7239137,5.2722597,-0.23696065,26.37813,-21.480846,12.027819,-4.522754,14.680739,-1.5291276,0.278005,7.564159,3.5921407,3.0811396,-12.399607,3.5300834,-4.425617,7.031956,-2.662836,4.207038,-4.8196936,2.4922705,-0.9979725,0.90956163,-21.013168,-9.550794,3.9151964,14.345517,-6.859359,8.567655,-12.00264,-1.6616893,-10.521737,-15.096846,5.445185,3.9103487,8.164194
PASD:ava_images___633013,PASD,ava_images___633013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___633013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633013.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633013.png,test,10.794056,13.800344,-11.679619,25.65314,-15.506051,0.12222278,-10.382036,-15.339465,-8.80493,-3.0140147,11.810638,1.7620797,-1.3113697,0.05999571,3.2262838,5.1648693,-3.993453,1.4167564,-1.2641081,4.143031,-0.18178177,-3.0837402,-5.768525,-5.1264677,6.719484,-1.389674,1.3757844,2.7292485,-2.3056397,-2.2969437,-0.62461305,11.43741,-0.32939482,-2.325336,-3.08521,7.3856773,1.1871027,-5.250664,-1.8338981,-5.667616,-0.25005198,3.962584,1.9026093,-10.588712,-0.8836355,5.557745,2.0258956,-5.0434704,7.8309116,1.5064778,-4.8031287,-8.887666,-1.1842813,-3.4249504,4.8418417,-5.878017,1.4238023,2.885463,-7.2700224,-1.4942695,-6.0737348,0.011390686,0.81710863,6.964989,2.573441,-6.319514,-1.5476964,0.11839357,-6.183482,-0.94492346,1.6672863,-5.9725037,-2.5456939,5.6773467,3.1999514
PASD:ava_images___633263,PASD,ava_images___633263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___633263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633263.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633263.png,test,-8.685698,3.699235,-15.820434,-10.386465,-5.888772,1.86731,-18.903643,2.118548,8.80809,-2.4196272,5.6093674,-4.4702473,-5.079088,0.7061347,7.1973753,4.8258333,7.74763,-6.257621,3.4585595,-5.0123377,1.4008095,12.1915245,-0.29538012,-5.1145597,2.2452476,-3.1705353,3.1319613,2.127933,1.2528521,-1.149161,0.93042254,4.9691443,4.499733,0.63970137,3.8345482,3.1697645,7.167669,-0.62202054,-2.8791046,3.494259,3.0135422,-2.116399,-1.3553523,3.891897,-2.8022602,5.5753903,-1.073109,-0.58205104,0.24893212,1.6879046,-0.819628,0.5439799,-3.9975855,2.8889043,-3.1921546,-0.5949979,-2.2358017,-1.6793253,-0.996647,4.208976,-1.483305,2.1880639,2.1827986,-1.3256927,-5.6668243,-0.16586542,-3.8212743,2.6786172,-2.1557803,1.0754168,0.56539214,-1.8637028,-3.8796477,-1.7223315,-1.2042629
PASD:ava_images___633828,PASD,ava_images___633828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___633828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633828.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633828.png,test,30.241905,-78.97247,17.008974,45.793743,27.636324,-11.426842,6.5343432,30.437859,-8.614208,-17.998074,17.488626,-31.45761,-5.7992554,4.8388124,-8.63814,7.8413734,10.199803,-2.1057072,10.428677,-7.6538954,4.292824,12.049405,-6.6887007,-3.389153,0.44116974,-12.420017,11.449442,24.24837,20.638306,-0.67832327,-5.4603114,-22.941322,8.057678,0.34506702,5.6396456,-5.0235357,7.3438954,5.224339,5.931101,-9.972103,7.3303194,-6.4716783,0.81342936,-4.17594,-10.755871,-5.34223,-7.887352,-3.5362387,7.1140547,6.546946,-14.365808,2.120175,-13.653726,-17.385763,6.9389944,9.382404,8.478018,-11.39703,0.05479586,2.7633862,-5.92166,-6.1809745,-7.208433,13.383122,3.1258526,3.583551,-0.13240838,6.560448,-6.909997,3.664418,1.8144182,-4.5494742,-10.950995,-8.228911,3.5512884
PASD:ava_images___633842,PASD,ava_images___633842.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___633842.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___633842.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___633842.png,test,-0.17944717,2.6477976,-6.5801973,8.6607,-13.800816,6.027484,-12.897993,0.46492535,-5.8884845,-7.195282,17.984442,4.8371267,-8.036934,-4.081223,1.144985,1.352941,-2.5110092,-3.3829572,4.1717744,-2.3794158,-2.801103,1.6572359,-12.790909,-1.7104596,1.7955685,-1.8607333,-0.33736897,0.60388196,-4.169916,4.144511,-4.451782,4.6990204,8.648743,-2.578496,3.286121,-0.11047387,3.7170267,-8.558079,6.154873,6.1903143,6.5575447,0.67622,-1.6021692,-8.413208,-2.2408156,7.984609,-1.4537925,-5.098261,1.6265153,1.5718606,0.38132066,-1.2166973,-2.267201,-1.6363145,-1.5474784,-1.5100546,2.9415581,0.8203335,-2.6787534,2.2037902,-0.8662472,-1.2197781,-1.2874117,1.8333867,-0.27344084,2.9268408,-4.6472063,-1.7510289,-0.3409621,1.8430662,8.616182,-0.9519193,-1.032309,4.9567227,-3.5435958
PASD:ava_images___636955,PASD,ava_images___636955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___636955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___636955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___636955.png,train,-16.059738,7.3018875,18.238632,-7.7521005,10.245913,-1.7119355,-8.844112,-4.783125,-0.3139019,-9.516781,3.7029784,1.3733416,0.42799646,-2.0564291,-8.5864105,-0.30574417,0.9503064,-2.477234,-1.6611507,-10.8367,-6.808091,0.41543496,3.3884525,-4.0514746,-0.22519481,1.7524457,1.0315928,-12.526842,0.11460352,-2.4915557,10.191168,-3.2244492,-1.5223756,-5.021514,5.133123,2.557767,-4.1854362,-4.2859716,-3.8061562,1.4544103,3.7991605,-2.4111698,-8.953167,-3.4143686,-1.6763504,0.9698506,-0.70496595,2.1649141,3.8934999,-4.784037,1.871109,-1.073577,8.177981,6.9870596,-6.4084167,-4.7714634,1.0861475,8.209924,5.199682,-9.42482,1.2088399,6.044245,-3.5753725,0.27804342,1.8071027,-0.36578858,-3.4386487,-8.409765,1.5340064,7.477996,3.8577504,-2.2073483,-2.8722334,-6.1940775,-3.5701213
PASD:ava_images___637390,PASD,ava_images___637390.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___637390.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___637390.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___637390.png,test,-5.994793,-8.744396,28.607368,-17.371384,4.251421,1.2996886,-13.269365,-3.0800214,-2.7407317,16.822422,17.710835,7.87037,6.7496862,2.6109629,-2.629995,21.999027,-18.249329,3.479393,1.9211842,-0.41365457,4.2844477,-21.033176,12.713163,9.304893,3.919518,-1.1884092,-5.8102336,1.8210756,1.3703089,1.273371,3.5471551,-0.5787077,2.8073256,-9.30671,-1.4753408,-9.449318,-9.361377,0.2581193,-13.824211,4.783916,9.454072,-7.1985474,-1.7931882,2.0474186,-13.826864,-4.384827,-1.2069653,-9.664759,7.6728086,-9.362266,-4.952968,-0.86440635,-0.74113727,-2.5429864,-8.405723,-6.768663,5.226874,1.640064,-6.4579325,-2.6769671,-0.89289045,-8.103069,5.04296,3.1494112,0.65233326,11.616857,-2.1360688,-6.522631,0.551294,2.7045147,7.7498183,-8.358938,-0.025756419,3.717468,-1.8738986
PASD:ava_images___638209,PASD,ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___638209.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___638209.png,test,35.16032,22.58611,-0.014960676,-16.598661,13.655647,-0.39223516,-16.754198,1.1597569,-5.3885193,-1.2613616,-12.157281,-11.756763,12.911455,-8.461448,-7.2680807,-13.104074,-8.686238,4.638641,-6.6720667,-1.4719951,-11.787469,-4.4497223,3.7427454,-16.934063,1.3744195,-4.592978,-12.471182,-6.9759164,12.034493,-2.386386,-6.028983,-8.472598,1.9042209,-6.8315415,5.4562583,-6.429019,2.642549,4.053185,7.0759907,-3.947046,-4.6776595,5.445673,13.892631,-9.575785,1.9091728,-3.7336323,2.5625718,-9.327462,-3.6918044,2.1032808,-15.69463,-0.7512043,-3.6409159,1.7166617,-7.828721,5.0573463,-5.3523164,-7.3936844,-7.1905804,-3.0089736,8.8848505,-11.529356,-2.1743786,1.872813,-0.42929006,7.3921714,2.168316,-9.733234,8.500408,0.51534665,0.7927693,-0.21374321,-11.353857,-1.5235214,-2.8402164
PASD:ava_images___638225,PASD,ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___638225.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___638225.png,test,45.222683,-22.840683,-4.944864,-25.48661,-19.17263,15.494776,-19.521975,-13.561838,3.318921,15.070106,-3.265104,-3.8844218,-11.349558,-21.61128,-7.5695763,1.1912332,-16.487823,9.078648,-4.7832594,10.162198,-3.7047842,-13.147961,-5.7224092,21.710148,21.79132,-8.496014,11.170936,6.1601663,2.27677,1.9717956,-15.91009,-13.803937,-6.4538364,-5.1512613,4.0639343,-2.8395236,12.332051,0.26946223,-4.029433,15.2269745,-0.7479403,-9.921125,-16.265093,8.686409,1.8001959,11.15594,9.829643,4.4373345,2.4492202,-14.079805,0.5347428,-2.2253394,-6.2866273,12.953265,-2.365668,12.6485615,-9.392095,-23.274248,-16.501284,-11.392448,-9.688799,0.11930883,6.9207125,-3.8255067,-2.811668,0.2026316,-4.540651,-0.8160809,5.4804,9.959027,3.0775733,2.1518314,2.6932738,-13.45343,6.6584854
PASD:ava_images___639435,PASD,ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639435.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639435.png,train,-10.372723,-24.251,23.323635,-24.944668,18.087658,-11.095472,-14.790487,6.390871,-2.992991,7.9369802,-0.5541897,22.669998,28.391327,13.757356,2.165444,-3.5479155,-15.946441,18.28115,7.5639377,-1.3557765,9.716362,-16.613153,10.088894,0.45411396,4.2249084,-22.588224,-11.686577,11.537712,-8.101342,-12.00919,0.6322081,15.415281,-0.617527,-12.032865,-2.890915,5.8649263,-14.294208,2.3401158,-5.9799523,-1.3193738,-6.493392,-3.1740918,3.882494,15.024757,-16.422367,4.877973,-15.68396,-7.5129004,6.2908387,-7.2674313,-3.548366,1.8150936,-2.2815342,10.827315,-6.531395,-18.495592,-3.0429897,1.1599878,-6.018914,3.4655232,2.7199068,-4.7695937,1.33321,-6.2114053,-2.743876,-5.6014285,18.694744,0.4599029,-8.776592,5.755724,13.94526,-6.970732,-0.94092965,-1.095676,-0.6643472
PASD:ava_images___639483,PASD,ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639483.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639483.png,train,9.450012,-30.51152,-14.364404,-3.0198236,27.139524,18.904608,5.250805,-14.625629,-1.2601295,0.5311545,0.6053693,14.628195,-12.76489,2.7960567,18.989553,7.9985557,13.584048,0.2828102,5.853909,-2.0271888,9.185151,-9.212117,19.695797,-0.05575466,1.7094467,-1.7790265,-0.04703805,-8.567233,0.24384093,1.5619049,6.8807745,4.930003,-0.18472886,8.318662,-15.8680105,-7.573245,-1.0324384,2.4895346,10.117893,-1.7158515,-1.5323907,-2.082679,14.391851,1.2971028,0.46476507,10.791948,9.201615,-12.404394,6.9587936,8.92816,8.6619425,-5.3300576,-6.638723,-4.9383383,3.1379657,11.476664,13.572204,3.503359,3.9870765,1.9562936,-6.6348176,18.97753,3.8995702,11.9996395,-7.142837,0.62132835,-11.293903,-10.261843,4.491731,-4.398176,-6.924776,4.645955,-6.32384,-3.875301,7.5761013
PASD:ava_images___639648,PASD,ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___639648.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___639648.png,test,5.0426445,-25.987999,-9.994158,-1.7201872,32.422455,13.198677,-2.0549626,-14.551762,2.119475,1.9284165,-0.94168806,9.747547,-1.4091692,3.399719,3.7273946,-8.52698,-0.12543917,-6.6244507,16.273722,0.47656512,8.527802,-20.663,12.32026,-4.8901973,1.7961531,-9.013163,-5.8406177,-4.851826,-0.89364994,7.277833,5.724844,0.045711637,4.203101,-7.853187,3.8771248,-1.2143695,1.3410364,-4.5525956,-8.773146,-5.0627055,-1.7952046,10.418829,1.6326352,-4.752046,-8.434011,-3.2933612,1.3227506,-1.768323,6.7668343,11.760839,1.0490649,-1.6292958,4.034959,-4.1158943,-1.7373798,3.5536537,5.161266,-1.0802228,-7.1315813,1.5079818,4.189954,3.20755,2.004316,-3.9725018,-2.123709,0.6826228,4.036933,2.613161,-1.2380149,4.1229753,4.1248727,-2.649286,-2.6329505,-11.373987,6.9667864
PASD:ava_images___640333,PASD,ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___640333.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___640333.png,train,5.4746323,15.103894,-19.412378,2.305387,19.766346,0.47237515,9.069582,-9.50084,-6.367145,8.015625,-14.199216,-9.780471,-8.056662,-0.013865262,-5.7127066,-8.641715,-7.3674774,2.643848,2.2498407,-3.8721542,2.4719222,-2.1502595,-1.088468,6.224534,-5.7480583,5.518474,-15.951305,-0.015597463,-0.91758883,1.5939219,-7.8124933,-9.8635645,8.3636265,6.0084867,9.561403,9.193459,1.8806442,-15.976765,1.9317322,1.7699031,-6.637624,0.06714344,-1.8232669,1.4214982,1.0796053,-0.6258775,4.7523007,-7.5508413,-15.51965,11.763739,-4.134082,1.1094133,-0.85234904,-0.07410848,-2.4579952,-8.984524,1.5986203,0.42644867,3.6268775,2.7702599,5.4900393,1.7424929,-2.5905929,-3.2656486,-7.7938857,1.1098405,-5.315597,-0.4930202,-12.446351,0.9228184,-2.236578,3.0744925,0.23769456,3.1128018,-0.56754684
PASD:ava_images___642663,PASD,ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___642663.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___642663.png,test,0.09229469,14.476322,-13.233596,15.792158,-5.7210627,6.8648987,1.6552758,-10.322659,-7.498077,1.5511003,6.3893414,1.9540362,-5.723854,3.236499,3.603454,-0.07359505,-5.4745264,0.2144866,1.563013,2.5099976,3.0312393,-5.103951,2.633253,-4.738889,-5.7194605,2.680124,-4.62848,2.7520003,2.9117637,3.300417,-2.9876285,5.073015,5.6736345,2.7125463,-3.2178948,1.970533,-2.671911,-5.0172987,1.7775247,0.19528976,1.0701642,-5.6940484,-4.1077037,-4.3126583,-0.5664861,2.4042513,1.0189321,-1.8095622,5.337603,3.2696311,-3.0421486,3.6213956,0.47026372,-1.2553242,-0.56377625,-4.5189896,-0.115166605,-0.8991854,-1.0420395,-1.6536738,-4.7914214,0.2156142,-1.6064914,2.1623042,-1.4456172,1.4982649,-1.3974679,-0.06865525,-2.9150586,1.8005614,0.23461962,-4.902244,-1.8334858,0.39109415,-0.42875934
PASD:ava_images___64519,PASD,ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___64519.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___64519.png,train,-12.202921,18.067856,-17.362093,5.8660583,-2.3865857,2.1647825,7.8782463,-8.532948,-12.073774,-6.654567,5.4236374,4.4987984,1.4875596,1.8533831,1.4823012,2.7875907,1.0442653,-0.91576815,-1.834636,1.742842,6.7375813,0.73889995,-0.0021973848,-2.9876418,-3.5223985,-1.3974506,-0.51580507,8.368097,2.2995853,3.9023461,-1.3909667,3.4773672,1.052309,2.5605614,-5.626601,-0.19562912,-4.7722106,-2.1496406,-1.3253393,0.0318788,-7.2638183,2.677013,-3.664166,-1.7335927,-2.5687134,4.9767785,2.4022224,-0.965647,0.6411122,3.2258441,-0.98507416,1.0494128,0.60945535,-3.2228203,-2.1730034,-5.1294894,3.993144,-0.61752546,2.431792,-1.5975226,-1.7019973,-1.9714527,3.5642698,5.2901387,-0.451028,-8.8962755,1.9502468,4.5525036,0.18286836,-2.9709086,3.396391,-0.5722376,-1.0655471,2.5313945,2.8919485
PASD:ava_images___645355,PASD,ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___645355.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___645355.png,train,-26.087904,15.952435,10.519223,-2.6315968,3.7093282,4.5900035,2.5402365,1.5760376,4.20426,1.6598885,-7.253842,-6.661695,3.9766068,1.7381982,1.1941217,4.258781,-1.7124844,2.4711032,1.6334637,0.16695881,-1.6533539,0.79171985,-4.30137,1.6770219,0.4692576,-1.3807693,-1.6207861,-2.062531,5.6670365,1.099336,-1.2498171,1.77955,-0.69293,-0.8112408,1.2434686,-0.29081893,-4.3439837,0.6717401,-1.6100726,4.163172,0.36965466,2.106435,-0.23548007,3.263904,-1.5490582,1.5812376,-0.7456671,2.099289,0.19594347,-2.8059866,-0.19271985,-1.594493,0.4644878,0.8229127,1.0590305,-1.1945868,0.4170603,0.41030195,-2.7671714,-2.5335588,-2.8970213,-0.5193546,-0.19715601,-3.0097244,-0.51912713,-0.13003802,0.069470406,0.115278065,-0.7611399,2.6015787,-0.029192448,2.5841174,2.8762808,-1.8047073,-2.014421
PASD:ava_images___645845,PASD,ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___645845.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___645845.png,test,15.234669,-13.3895855,20.366339,-11.135513,-15.933793,6.0263543,-4.733377,13.099373,-21.010172,-4.9685793,-1.7785417,-5.849915,6.6616955,-0.8741678,7.4167137,17.002033,1.2684689,-7.242856,-3.3305779,-1.17966,1.6603279,0.44189095,7.0358934,0.7563203,-8.772267,-6.409108,-9.80646,-3.5140295,-8.938339,9.376887,-2.1674643,-0.55918825,2.1292245,4.355957,-0.63486344,-4.9457483,-5.38133,-0.13639727,0.8195629,3.353732,-3.9928522,6.0457935,4.804022,-2.5742466,6.4605083,-1.257766,-0.7517823,4.318447,4.4728694,3.6456673,-1.1499747,2.892622,7.9536734,-0.40952694,1.8478739,0.7396367,3.3684592,1.4163961,-1.6984804,-1.0501649,-5.09271,-8.406416,3.6873858,-9.05262,-2.4894373,-4.0002165,-4.0278664,-1.6811091,-4.1954627,8.435271,-5.097099,3.0193634,-0.9530493,-5.520082,11.304679
