sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024,vgg_pca_025,vgg_pca_026,vgg_pca_027,vgg_pca_028,vgg_pca_029,vgg_pca_030,vgg_pca_031,vgg_pca_032,vgg_pca_033,vgg_pca_034,vgg_pca_035,vgg_pca_036,vgg_pca_037,vgg_pca_038,vgg_pca_039,vgg_pca_040,vgg_pca_041,vgg_pca_042,vgg_pca_043,vgg_pca_044,vgg_pca_045,vgg_pca_046,vgg_pca_047,vgg_pca_048,vgg_pca_049
PASD:1024x768___8209638994,PASD,1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8209638994.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8209638994.png,train,11.758068,-18.42138,-7.169528,15.714428,39.171055,25.36011,-12.386742,-34.407143,17.882812,-8.147808,-11.047692,1.6890826,-14.424966,0.64693105,15.205058,-11.301574,-6.367878,-4.7087483,20.142365,-22.784193,9.653204,-22.089329,14.89637,-10.373153,4.391194,-21.265451,-7.6696177,-32.090294,-2.7153354,22.124332,9.908073,23.938524,-15.636324,22.180859,17.14393,10.693876,7.556831,3.9071896,5.050988,1.8782532,24.189095,0.0762738,-1.4329673,-31.060852,-6.026655,8.714768,13.252366,-27.533504,12.73401,13.354578
PASD:1024x768___8463119506,PASD,1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8463119506.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8463119506.png,train,-27.582949,14.683572,8.06026,5.5492086,8.070302,8.578306,-1.4240274,-6.458389,4.3014717,1.3820198,-3.74043,-1.8328352,-2.7511504,1.4400854,-2.0223458,2.573193,7.9595146,-8.249567,-4.0928063,-5.2052794,-9.946121,4.7331843,-5.334869,8.072955,1.0341866,0.45942086,1.9131975,-7.5965123,3.6837754,3.822856,-1.0955484,-1.6850988,-1.854008,7.7898717,1.1707803,6.3409243,1.735912,5.5101447,-1.2623701,1.8569794,0.9945164,6.4285736,-0.12293053,-1.7752628,0.39286423,4.061942,0.0511539,4.593338,0.5379672,0.6382159
PASD:1024x768___8658407746,PASD,1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___8658407746.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___8658407746.png,test,21.471981,-14.628719,10.268409,-3.340084,-29.861265,-5.559743,-13.410654,1.3366921,-4.982347,-4.76217,-4.529231,10.301811,12.579812,13.93438,7.4365892,-11.0655775,-0.31143713,8.076788,-6.849762,-8.147483,5.5929585,5.244614,1.7023616,-3.606526,5.117961,4.1841683,4.258837,6.240178,-9.011981,-8.376884,4.2537823,-16.631157,4.6394663,-7.3222365,-20.75716,0.09170699,3.0942554,5.8584847,-12.199535,-5.7824726,-7.1602926,-5.6837873,3.2748508,-15.95551,0.45325398,7.795941,-0.115887284,-3.6129942,9.086544,0.004969865
PASD:1024x768___9352825622,PASD,1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9352825622.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9352825622.png,test,-28.76631,13.100521,6.97915,-2.9383957,0.18199885,0.40445197,2.488609,0.47972387,-1.1659241,-5.077514,-4.1565604,-4.541659,2.5868735,-1.1565624,2.5426898,4.3585625,2.422032,-2.5241196,3.948545,1.2693024,0.44310403,1.1642594,-2.5951924,1.5887946,0.24147797,1.3000535,0.4866486,0.66618097,4.5567613,0.9937458,-3.339923,-0.44755915,0.378421,0.08638382,0.31244624,0.82895255,-2.2014823,-0.41066155,0.97696257,1.1234266,-2.2895055,6.0880065,2.6043673,4.064535,2.4754,1.5382195,2.8423243,3.782816,0.6817478,0.7599706
PASD:1024x768___9508596066,PASD,1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9508596066.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9508596066.png,test,2.9950943,-15.863731,0.8034619,30.347557,-22.700117,1.698977,-16.919838,-7.805436,3.2951846,2.1141427,12.0898285,8.916039,-1.5703962,4.37583,0.9360086,-11.633775,4.9311066,5.152862,2.21497,-1.4410421,-3.907713,-1.0898215,-4.6314807,-8.0774975,-4.442026,8.507513,-2.0709283,6.429765,-4.2839127,4.4811535,-2.7321908,-1.0375565,0.03231466,1.4694953,-6.590237,6.523197,-1.6960336,5.214461,7.818368,-2.1407726,-4.212784,-0.4442742,1.9339892,0.056657434,-4.7850037,5.3072243,1.9454503,1.7486287,7.6421947,-1.8675852
PASD:1024x768___9607964223,PASD,1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/1024x768___9607964223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/1024x768___9607964223.png,test,27.632557,17.32362,11.169793,-22.682447,-26.79521,16.349031,8.344231,13.847609,8.913042,2.8931632,3.3971765,9.316923,0.60911316,13.319743,-17.371845,-15.114017,-7.507593,-6.2008295,-3.7938557,-2.0922914,8.921502,9.227705,6.4837203,-2.9235802,7.7933626,-14.51079,-3.3905852,28.103315,-10.651156,-1.0516611,-7.8462486,-10.0796,-6.0428686,5.734926,5.1287465,-4.326833,2.3652096,-0.022984117,3.5546656,-2.9157555,2.642909,2.800793,16.533228,-10.080517,-2.7542894,-0.96094084,3.9375072,-4.1828485,-11.932949,3.1493819
PASD:512x384___11256776836,PASD,512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___11256776836.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___11256776836.png,train,16.182522,12.18907,10.242635,-8.016462,-10.161772,45.38914,-1.5882716,37.669052,-1.1033909,-12.272777,-9.719532,-1.8201377,37.717007,-4.296083,-12.041465,-1.693594,-4.0489855,-5.4881263,-0.2615186,-5.488453,-13.876145,8.075527,-2.3453665,-16.680367,-18.59209,-2.9516103,-19.686388,-6.36583,-5.2609696,14.909075,-7.781432,8.643744,-19.247799,1.5887337,14.020572,-5.4374886,-19.394224,25.091307,3.0427518,-0.03177479,-9.237951,8.732992,21.359278,16.588993,0.2952057,8.622472,3.481091,9.437256,-5.890693,15.393949
PASD:512x384___2371669291,PASD,512x384___2371669291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___2371669291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___2371669291.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___2371669291.png,test,-4.1591434,-1.1010704,-39.576626,-1.9198906,-4.8150425,-32.54828,-22.69613,26.803509,59.59955,-16.649466,13.406818,-21.367474,18.330616,-9.281329,-13.452165,33.127407,6.452406,8.053095,13.258508,7.770377,-6.2975063,-7.333492,10.288564,20.368282,-9.186533,-3.126045,4.510944,-0.26882762,-9.981262,4.959731,3.8120558,-9.1500435,-2.6898353,17.703875,-9.443894,-6.006239,-4.999533,14.78821,-1.6528077,12.739018,-1.5120769,8.387516,-4.2750597,6.8657966,-1.5273921,6.1510124,-3.1141586,-0.54964066,-7.545522,1.5166659
PASD:512x384___2856053454,PASD,512x384___2856053454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___2856053454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___2856053454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___2856053454.png,train,6.8585167,-25.229954,-34.576927,9.130611,2.947139,24.600245,17.029858,0.7920098,10.716814,13.343515,-6.3953238,30.192907,37.402134,-11.670742,10.167062,32.574234,-23.97784,-21.576607,14.208574,-37.23188,-1.6517764,1.9992182,-8.691838,2.1569648,-11.778533,8.141098,-0.7888964,13.812467,27.340763,2.6727896,-30.776138,7.0452085,-9.335361,-4.468113,-9.221401,-8.8676815,14.26838,-18.918938,-12.850901,5.2971287,14.266217,-20.490166,-22.085352,3.4464698,9.105999,32.519596,-11.458891,29.088062,8.706623,0.31076896
PASD:512x384___3455219027,PASD,512x384___3455219027.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___3455219027.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___3455219027.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___3455219027.png,train,-13.28265,-13.970236,-6.362312,-2.7224076,-10.265711,-11.61956,-10.54488,5.0381665,-11.74609,-6.340423,-5.855878,6.137192,4.7793274,5.698885,14.591474,-11.419948,-12.602464,2.8581452,-2.1391501,11.580748,12.525736,7.210974,-2.622746,-13.354777,4.588719,5.6112375,11.71818,8.009674,10.057916,-8.8382015,7.201908,-10.608813,-0.6551539,0.63969266,-14.672295,-5.9314775,-3.278951,1.827507,-2.5680456,7.4418535,-1.5723568,7.1288085,4.619918,-9.789627,-4.1814823,8.1548195,1.4009486,0.7629653,16.242538,6.838649
PASD:512x384___3577464388,PASD,512x384___3577464388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___3577464388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___3577464388.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___3577464388.png,train,15.104336,-14.312374,-49.315685,-0.44550073,-1.773885,-40.07674,-13.626907,6.0223327,67.9521,-14.242609,-3.4218354,-28.260954,21.204462,-7.739486,-17.246126,22.287586,-7.5157223,11.001595,7.4216847,24.175373,-24.231947,-18.243841,-14.761708,46.56597,-23.48384,-2.1758242,24.18406,7.031566,-16.92493,10.974583,-14.097418,-13.604045,-13.301637,37.100254,-13.735759,-13.732188,-26.938755,15.419512,2.4372892,36.757793,8.88977,11.545463,-10.912737,-2.2943969,2.4271848,16.737959,-19.896307,-4.7038584,-5.8181095,10.642662
PASD:512x384___3918280584,PASD,512x384___3918280584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___3918280584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___3918280584.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___3918280584.png,train,-14.143671,7.297785,8.817884,-18.218863,-12.566475,1.0321131,3.1727107,-0.3255012,-12.099686,9.367559,2.4273498,4.0731335,2.034423,8.159177,4.704632,9.732812,8.084974,-3.610085,-5.3256907,2.7557485,-2.3615797,5.8982143,11.378572,0.89222735,-4.5755987,-4.282345,-4.102273,0.85911953,-15.46869,3.825261,-9.960672,-6.985491,0.2762333,5.5556808,0.9899679,-1.2110212,-3.2476187,2.4560673,13.33099,2.681134,-9.170121,-3.8775344,7.5248923,-8.364918,4.593485,-2.8469799,0.05020237,6.6924734,-0.4250391,4.482759
PASD:512x384___463525569,PASD,512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___463525569.png,train,-17.155617,-23.304184,21.958027,2.778282,8.079179,-23.306522,-21.364471,0.84251136,15.0332775,1.3579321,-8.507429,9.610947,3.736701,-12.5513525,0.8307444,-0.55455303,-8.073845,20.028126,1.246266,10.31661,8.402177,-8.091571,-1.3502556,-7.687604,-7.697156,-3.4325793,4.6590223,15.725324,5.665499,-11.552259,-7.637059,14.5423355,4.093897,2.5502067,5.9687424,8.551584,-18.675413,1.428901,12.68469,2.7045822,-8.696897,0.64464366,-4.848658,15.05516,9.551551,0.27543503,-19.343971,-11.40534,12.151662,-6.9368324
PASD:512x384___4926447658,PASD,512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___4926447658.png,test,31.302559,-23.142784,-7.327775,-13.132265,6.752618,11.613276,6.968454,9.831498,-1.6395328,0.93397236,-2.3805828,-1.3586886,4.679072,19.770676,-18.871122,4.1357284,0.14347601,-0.14234686,-13.547402,-13.4026165,-5.687931,3.2311563,-9.65675,-15.917192,1.0995903,7.4063606,-15.232845,-18.91561,4.1486917,6.90133,18.083853,16.156454,3.4515882,-7.3669715,-2.510271,3.2983673,-2.0723886,-6.1811447,8.5673485,-5.227701,-6.691635,-1.0585737,-2.0785813,13.096111,-8.519946,-17.754303,-8.7120285,-1.3740363,7.9681807,-5.945397
PASD:512x384___5485090581,PASD,512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5485090581.png,train,-18.39075,-0.60749435,-5.145903,18.435055,20.428017,8.679419,1.4254208,-7.53172,0.5281298,-1.194227,-4.2177258,9.692653,8.94169,-4.6288652,-2.883463,-2.4662943,13.719083,-14.066782,2.4654894,1.9772575,-6.030325,12.674324,-5.78368,14.486508,6.54487,-2.9351287,0.832041,-6.068187,4.9501977,-6.060371,-8.068175,-7.942675,-1.8819282,4.607393,3.138244,4.0705423,9.498289,8.778139,-0.36377525,-2.1869342,-6.3135304,4.5517893,4.0502224,-3.6685896,-1.34625,-1.9471077,1.4134548,9.290112,-1.6865292,-2.9123478
PASD:512x384___5748824865,PASD,512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5748824865.png,test,18.294502,-23.232193,-10.806159,45.652683,-31.368803,-23.145935,-7.239637,0.42487484,-7.8143997,20.702961,-3.7789764,20.698072,3.6590776,0.30408064,-12.788693,-10.481801,12.00164,14.5614605,-7.690974,-4.461691,-0.029206514,-10.808778,-0.87746346,7.5080237,5.948999,0.027295709,1.8833032,2.6078897,-6.524869,-6.7911277,0.8969333,-15.282861,2.452188,-5.2383676,-8.839844,3.8938458,10.976652,2.667807,2.6557097,6.9224987,10.98698,1.1746953,11.775155,1.4733276,7.5658083,2.9024687,-3.1590157,-3.6071553,2.3763185,-0.097977996
PASD:512x384___6013203590,PASD,512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6013203590.png,test,-18.060102,-4.35717,-1.1773391,1.384845,-5.123375,-5.825552,-4.246426,-2.1865788,-8.022139,0.8614998,-2.6317017,4.56483,-0.26887333,1.7756004,6.617691,-3.5730724,-7.678014,3.4295888,-2.4971097,7.7751656,4.027729,4.222878,-4.96387,-6.954754,-3.815495,5.1667438,5.0527253,7.0219064,-0.57112944,-5.465117,2.2202704,-4.5714126,-0.41657627,3.4784555,-4.5018783,-1.3771579,-0.30679655,0.71776545,-1.8010492,0.23728621,5.0244646,0.74899286,3.558617,-3.717484,0.45590997,4.715577,2.1817365,-2.2582703,9.626878,3.1761491
PASD:512x384___6031843630,PASD,512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6031843630.png,test,15.327118,-39.958508,5.4525795,22.599197,-22.758993,-29.395876,9.696053,-6.6763277,-2.3804297,21.047447,-26.78899,16.695917,-0.62916315,1.761908,9.177992,-28.141582,8.352354,7.201841,-20.814331,-1.6188195,-9.159628,5.5375056,6.4913583,-13.944973,11.86025,4.5707064,8.883296,-2.5319483,-0.4178542,-0.83496225,8.979989,-5.631113,-6.2599983,-6.611304,-13.721364,1.6112269,7.7167277,7.267492,2.1547885,15.42198,2.8859801,2.4047704,-3.9481182,-5.770711,5.510191,-1.0127083,7.9858756,1.7638552,-0.30240345,9.633077
PASD:512x384___6657341905,PASD,512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6657341905.png,test,-15.44606,4.91247,3.4341393,6.0418615,10.16458,14.513889,1.8897023,-0.3588836,-0.6322377,-1.0543667,-0.097737074,-0.42063284,3.5500617,8.627698,-5.8069873,0.030387878,15.583502,-4.1824865,-0.3239069,-0.26914787,-2.7224813,7.048307,-4.6300683,7.5866303,1.5899451,-2.4500756,1.4965509,-3.0615497,-4.4165525,3.0780907,-1.9632616,1.5204916,-0.52624834,-1.21796,0.5645163,2.9312148,3.307572,4.676861,0.42991424,-2.9913046,-9.286112,8.348057,1.5752412,-0.04104519,2.3405735,-0.97741735,-1.1354393,0.45303988,0.646217,-1.3172061
PASD:512x384___6688716327,PASD,512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6688716327.png,train,29.81989,-56.5335,-4.0562053,31.346537,16.357601,20.54528,20.345608,18.51684,-30.502174,-26.881428,22.784273,-77.30538,-19.15331,10.844783,9.18742,8.738323,-15.958457,-1.1624717,43.76451,-20.21103,-19.578053,-8.666378,14.248891,-5.706334,-2.2941227,-33.98333,4.8702645,-9.495095,-20.21914,16.808125,-7.6250525,9.630306,-13.031439,-7.3914914,8.012209,18.99295,10.521456,-9.884816,-20.936472,18.071007,-17.19487,-25.38184,28.221546,-6.2527933,31.699976,-23.853197,7.4077682,-15.997371,-12.0416565,-20.536264
PASD:512x384___7499781424,PASD,512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7499781424.png,train,20.534626,-69.72503,-40.017345,27.428246,19.454521,-90.92205,-111.00725,13.896757,184.20227,4.547249,21.331028,-7.8301067,46.018497,-30.094894,-47.64479,110.52496,-4.798382,34.21881,-0.6106018,10.509739,39.85647,101.27049,49.484028,-58.00764,-13.69174,-27.937017,-28.505367,-8.844087,-29.408167,34.7014,-3.7915645,-28.317722,40.76502,12.412826,10.557567,1.2405694,21.693083,-33.68073,-10.966415,-18.834764,-17.954601,3.7508967,21.504852,-2.189897,-11.147105,6.0178185,32.39409,-1.8092337,5.1028666,6.0175133
PASD:512x384___7510743692,PASD,512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7510743692.png,train,-16.339497,5.882144,-18.668715,-24.058071,2.444316,-9.323057,-12.395618,11.361115,-2.5221186,-10.052772,0.57565236,-3.3878455,-4.9115233,5.5273647,18.215168,-9.883342,-5.912819,-2.021623,0.34621394,7.0000525,4.3888817,3.860392,4.7049804,6.9828806,6.797328,-10.826851,2.3123062,3.08039,6.3580565,0.7272809,5.7651386,-1.2312818,-3.7472007,-7.1018767,-7.327455,-2.3586886,-0.3781786,2.5285122,1.3477192,1.5497571,7.022398,-5.9701557,-10.162584,2.4754252,-0.25021935,8.969385,-1.9574741,-0.17748284,1.3486346,12.08316
PASD:512x384___9322601223,PASD,512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___9322601223.png,train,20.130184,-10.24699,48.503292,-11.5903,-6.330703,-55.646606,18.927624,-35.875412,48.120586,-8.289656,3.4070842,-22.706816,-16.821486,-8.158013,24.857748,-26.14455,15.087029,1.23383,10.839107,-3.8706253,29.333374,-31.210543,15.138868,-24.12906,-13.267662,19.378572,-3.0587382,-19.875677,14.609584,7.7410183,-19.639032,4.60853,-18.51358,-37.99874,1.7042656,-36.53148,23.32083,-0.2005463,5.9038825,10.97473,-2.049757,-27.32862,-12.789467,-10.09381,-6.5811234,-14.461326,-3.5164762,-9.697161,-25.195494,-4.69633
PASD:ava_images___100514,PASD,ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___100514.png,test,-28.308186,15.151413,23.770727,-13.685661,-3.401241,-6.5697007,0.36756897,-0.56272626,5.771417,6.3267727,-7.0594244,-2.245741,-8.097279,-4.7837005,-0.84207374,7.358614,-7.462099,0.6230087,5.3058195,9.013954,2.239477,-9.621024,-1.7194377,-5.1557064,-0.9693689,4.9645205,-5.9571023,-3.3302808,-2.1222415,-1.4790043,-3.048438,4.930399,-3.5425184,-6.717381,5.150296,-8.265901,0.08408344,-4.412283,-2.4147224,0.5330189,7.2247887,2.1977658,0.4165308,-4.564575,1.6163058,-8.418072,2.1941006,2.493266,-3.9155827,-4.434189
PASD:ava_images___101816,PASD,ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___101816.png,train,24.296497,16.982658,23.90483,-10.463533,-8.020992,1.0140259,4.2936096,-31.778877,21.37418,-14.836654,7.2162304,-18.630962,1.5027661,14.0702505,20.944206,-4.037429,8.754473,-2.1133537,-7.3686423,-0.93873394,4.613987,12.790717,-6.917859,-1.5830058,-16.306068,-3.5113544,-12.095173,5.267768,1.7655356,9.801845,3.6776292,3.2136247,-3.77573,-6.1770387,4.777221,2.3086925,2.2756343,5.415053,1.8621044,0.33628106,-2.7690911,-5.232905,-7.556637,-4.84501,-9.515291,4.842316,4.924393,6.2754984,5.2059937,-6.8740435
PASD:ava_images___103164,PASD,ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___103164.png,test,-10.003256,-8.268414,23.441809,-5.655185,-2.8024917,-16.07267,-9.241165,-4.25527,1.3539629,4.0035615,3.4640963,9.270132,8.796408,-8.795889,-2.4023569,-2.213933,-2.997489,-1.9954213,15.242318,-6.443639,10.736268,-23.169857,12.148139,-2.2067223,-2.0960276,-4.211796,-14.649424,0.6367208,1.2543497,-6.5009384,-3.5442598,3.5600717,-8.281004,5.947471,2.5597565,13.849654,-8.727448,-3.6081636,1.1990404,7.911684,2.496687,4.38974,5.434319,7.0693755,-6.1429863,3.8975937,-11.086781,-6.769224,-1.6412468,-3.4596975
PASD:ava_images___104653,PASD,ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___104653.png,train,11.651524,-11.454386,27.25257,-0.26521528,1.1173575,-10.595163,17.331024,-2.645478,-2.8165958,22.384186,-11.155656,-18.714813,-2.142884,1.7783592,-9.986776,0.8748307,-17.456818,2.8305612,-2.6443672,16.813215,-1.5633711,23.6732,-10.48923,8.103206,-3.2172701,6.4238644,-2.7125752,-17.082378,10.004342,3.6918392,1.6196482,-1.5226674,-5.878704,5.3681316,4.665023,4.2159977,8.703907,2.3137083,-1.5261931,-1.1115501,4.923415,7.063448,-13.413555,-0.07466364,-6.297842,6.9636483,3.400508,3.5625424,11.46486,6.5422835
