sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024
PASD:512x384___463525569,PASD,512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___463525569.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___463525569.png,train,0.6957069,-2.400624,2.0674884,0.7307764,1.5972656,1.4171183,0.015752047,1.571319,0.54297435,-1.4683815,-0.20846498,-0.03320512,-0.96164924,-0.7267663,-0.14382476,0.38381457,-0.6137773,-0.17587323,-0.9686459,0.23381878,0.14648771,-0.11387217,-0.013800096,-0.37028354,0.40408757
PASD:512x384___4926447658,PASD,512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___4926447658.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___4926447658.png,test,-1.2301043,-1.9488887,-0.553283,-1.1794027,0.24832541,-0.8960241,-0.25443578,0.11643611,-0.693975,1.0193498,-1.092993,0.5002819,0.39274472,-0.42964518,1.7554224,-0.17263152,0.37875327,-0.0583255,0.15873754,0.1611016,0.13999519,0.17813352,0.37961376,0.31973004,-0.049362466
PASD:512x384___5485090581,PASD,512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5485090581.png,train,-0.57584524,-1.4349031,1.6316822,-0.45006323,0.6333897,1.8634744,-0.45712653,-1.1993402,-0.24614349,1.5544776,1.1039786,-0.73114735,0.09026432,-0.24157484,-0.33207518,-1.0806274,0.7192819,0.4442359,0.6666755,0.45039427,-0.13312301,1.2429247,1.1195936,-0.18830548,-0.36546966
PASD:512x384___5748824865,PASD,512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5748824865.png,test,-0.9919639,-1.7092292,1.2241397,0.5237832,1.2890257,-0.1350298,0.07481098,0.37865826,-0.022061154,0.64010876,0.49111634,-0.43481982,-0.2832176,0.09473966,0.08652866,0.1051728,-0.47517443,-0.6796138,0.35733312,0.00773998,0.2662711,0.7866951,0.2992147,-0.5064983,0.110037945
PASD:512x384___6013203590,PASD,512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6013203590.png,test,-1.3023471,0.60964656,1.8641632,-0.9071845,2.0219526,-0.52401197,-0.58592105,1.7715172,-0.42386836,-1.7391355,2.1258354,-3.5383017,-0.9052567,1.2342545,0.31900185,1.3148359,-1.7180343,0.37422547,0.5375677,0.31072658,0.4457441,-1.455265,-0.6107054,-0.2942351,-0.39608422
PASD:512x384___6031843630,PASD,512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6031843630.png,test,-0.88368845,-2.2762432,0.95478207,1.4195836,1.2351178,0.07618666,0.62214905,-0.10804322,0.043527603,0.4035278,1.2921226,-0.4330753,-0.18300277,1.2310439,0.97325885,0.37443164,-0.6390729,0.26016495,0.5602857,-0.2086819,-0.05896344,-0.3874203,-0.22961614,-0.24830276,0.61224467
PASD:512x384___6657341905,PASD,512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6657341905.png,test,-0.5662049,-0.7344556,2.0350356,-1.1607808,-0.6685465,1.1941662,0.9751355,-4.1595707,-0.07774454,1.7810396,1.4182789,0.4127167,-0.0937224,0.39124143,0.71547234,1.5799235,-2.1446755,-1.9347912,1.3247765,-1.4858613,0.7182772,-1.3276278,0.43015996,-0.63653153,2.635667
PASD:512x384___6688716327,PASD,512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6688716327.png,train,-0.4940287,-2.4401197,1.4165494,0.76595175,1.1396275,0.24469197,0.38324696,0.29771057,-0.5249678,-0.060001783,0.38902178,0.35627753,-1.3303478,-0.94107264,0.61543983,-0.466322,0.41424516,0.5090141,-0.12539127,0.8223726,-0.45135987,-0.38589007,0.5996031,-1.2430676,-0.60307896
PASD:512x384___7499781424,PASD,512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7499781424.png,train,-0.83071834,-2.8959632,0.16802919,-0.31015694,0.8243226,-0.6160884,-0.47100016,0.6142341,0.007491678,1.6785927,-0.6409442,0.15464002,0.96447057,-1.2180015,2.1840086,-1.7169294,0.59783816,0.32844457,0.08869798,-0.72090596,1.383116,0.8009823,-0.2057673,-1.0786146,-0.48981807
PASD:512x384___7510743692,PASD,512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7510743692.png,train,0.3564745,-2.2745848,-0.97506547,-0.2547359,0.93427765,0.909693,-0.9977219,0.507059,0.255857,-0.51900023,0.6926835,-0.6390207,0.16622055,-0.028513595,0.56059784,0.2609912,-0.4104402,-0.3570037,0.5644963,-0.05667699,-0.19767296,0.5882462,-0.6177037,-0.7852207,-0.01162632
PASD:512x384___9322601223,PASD,512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___9322601223.png,train,0.794882,-2.8565896,-0.35357526,1.6796639,0.5565357,0.0891912,-0.01380077,0.17304046,-0.6982242,-0.34964937,0.983039,0.19804668,0.3086452,0.23782237,-0.44848794,-0.35819793,0.5892458,-0.29385558,0.40193167,-0.17746232,-0.3471713,-0.7918296,0.09961847,-0.37836134,0.5690269
PASD:ava_images___100514,PASD,ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___100514.png,test,2.3796432,-1.6135517,-0.89510244,1.23836,0.52881455,-0.2886305,-0.32709888,0.677232,-1.1612523,-0.9228526,-1.6569016,-1.9513271,-0.9246421,0.19279183,0.62059504,-0.48039708,0.7296394,-0.6167201,0.58506554,-0.1447418,-0.7426189,-0.49566585,0.048684638,0.41415805,0.7432808
PASD:ava_images___101816,PASD,ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___101816.png,train,0.29268938,-3.0735917,-0.5693238,1.3442836,0.47816437,0.24100834,0.41680604,-0.41547415,-0.033112362,-0.49425375,0.44915566,-0.06678659,0.8064386,0.17048843,0.08908531,-0.17364864,-0.46745738,0.38083103,0.011374369,0.15663005,-0.10737825,-0.4573176,0.13899668,-0.06827345,-0.061003655
PASD:ava_images___103164,PASD,ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___103164.png,test,1.001026,0.8351419,3.2896028,1.0021073,0.45492488,0.2641641,-0.21211888,1.0765313,0.7784817,-1.4935629,-0.36944467,0.86129934,1.3960075,0.3057106,-0.7677465,-0.09471078,-0.2915245,-1.4885004,-1.2277147,-0.30197188,1.062442,-0.7019434,-0.47305012,0.6721268,-0.5711972
PASD:ava_images___104653,PASD,ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___104653.png,train,1.9909736,-1.3222116,2.3445117,1.356155,-0.18967503,0.0757252,1.0021806,-1.0543934,-0.8408714,-1.1693487,-0.47964555,-0.37097132,-0.23594955,-1.8521253,-0.6534321,-1.4747126,0.049807847,1.2493582,0.021321252,2.142213,-0.16937292,-3.1775448,1.1024497,-1.7984753,-1.4615012
PASD:ava_images___10491,PASD,ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___10491.png,train,-0.6389089,-2.5324068,-1.3304718,-0.7226702,-0.40688485,0.75287914,0.64229727,1.3968638,-0.2913835,1.3681105,0.4371773,0.13141942,0.44223344,-1.060133,0.7352092,-0.5390333,0.09966689,0.18249086,-0.29747808,-0.95736,0.51333916,0.47752786,-0.27145088,-0.41854805,-0.0757064
PASD:ava_images___108173,PASD,ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108173.png,test,-0.21349902,-2.9922688,-0.8801969,0.10402298,0.3510195,0.1645186,-0.0039060563,0.06479843,0.7460317,-0.095435195,0.6051382,-0.29403454,-0.3160282,0.07325901,0.07404715,0.22451751,0.24287033,-0.23308346,-0.42764595,-0.12209746,0.26533186,0.033771306,0.1434893,-0.30982304,0.15334624
PASD:ava_images___108233,PASD,ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108233.png,test,-1.9950999,-0.27789783,2.3950741,2.0151923,1.1679302,-2.2809572,1.3687153,1.2354459,1.0256622,-2.1851044,0.39498955,1.182116,-1.0245697,0.9634882,0.72284013,0.048281103,-1.4226477,0.4451835,0.40076196,0.47647828,0.5411509,0.8418178,-0.60220546,-0.42992198,0.26324454
PASD:ava_images___109337,PASD,ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109337.png,test,-0.09242696,-2.9366412,-0.6129003,0.63396376,0.53714705,0.5552427,-0.008378178,-0.070199594,0.22035995,-0.22619796,0.19457394,-0.29011607,-0.012874544,-0.15276033,0.28195107,0.12137042,-0.1455838,-0.2606024,-0.14447361,0.16685778,0.14358743,0.39007443,0.3167223,-0.02422309,-0.18200275
PASD:ava_images___109793,PASD,ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109793.png,train,0.21149115,-3.080792,-0.7501117,1.1256517,0.563697,0.43310708,0.11360347,-0.084163606,-0.53632987,-0.45288274,0.9831947,0.010148257,0.4468783,0.26963365,-0.46514684,-0.17213605,0.023318365,0.05202216,0.09415115,0.14606988,0.14262243,-0.03711164,0.23962386,-0.20430663,0.39331654
PASD:ava_images___109955,PASD,ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109955.png,train,-0.65865344,-2.5231476,-0.7848134,1.9844316,0.7000141,0.14875478,0.69505805,-0.749557,-0.74241257,-0.5585459,0.4607653,0.9428931,3.0558796,0.39301556,-1.7526681,0.6936964,1.6634226,1.2063388,0.1016536,-0.85136926,-0.9566648,0.6843174,0.48167765,0.16313098,-0.4941323
PASD:ava_images___110424,PASD,ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110424.png,test,-1.5558139,0.27207088,-0.39743143,-2.0863032,0.6730768,0.9744377,0.24810484,-1.6878746,-1.3882074,1.3543303,0.7553378,-0.6200861,-0.7871448,0.03989856,-0.93796676,-0.28029194,0.86522055,-1.1616359,-0.5062351,-0.17642096,-0.7993772,0.5540685,0.39018446,0.6383886,-0.14424407
PASD:ava_images___110456,PASD,ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110456.png,test,-1.4191197,0.06898761,0.84110945,-2.5385666,0.9597405,1.1301229,-0.51599634,-0.9039414,-2.383992,-0.5024647,-0.04268855,1.3711178,-1.5126448,0.39673698,0.5230382,0.26727897,0.7269232,-0.48827213,-0.29291248,1.449785,-1.246839,-0.7233902,0.88964,-0.44481975,-0.40510026
PASD:ava_images___111454,PASD,ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___111454.png,test,-4.863223,3.2612064,-1.566279,3.9885807,1.5855608,1.4537419,-2.211877,-0.24016044,-0.04196912,1.8540517,0.3235193,-1.538425,-0.11524692,0.059792846,-1.2523091,-0.0808505,0.25153396,-0.6723913,-0.2325764,-0.35900587,-0.8900988,-0.25372273,1.5787493,0.897197,-0.99844956
PASD:ava_images___11346,PASD,ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11346.png,train,0.8443113,-2.3620367,0.039313972,0.9922987,0.6645116,0.7111714,-0.38011152,0.19654387,-0.43527102,-0.31595808,0.36385787,-0.41236696,-0.81062454,-0.21537927,0.10989761,-0.38514537,0.5225476,-0.28693795,0.20528495,-0.20067452,0.0032404587,-0.071159124,-0.08409739,0.5519247,0.43965968
PASD:ava_images___115226,PASD,ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115226.png,test,4.6019516,1.906143,-0.5223757,1.656955,-3.4688594,-1.7052377,-3.8243725,-0.23737633,-1.811017,-0.6872553,1.1697404,0.86005074,-0.9971541,-0.03878875,-0.6675113,-0.6245825,-1.1748396,-0.1585839,0.18197331,0.027938854,-0.7121681,1.3974768,0.6773071,-0.30841535,0.08921046
PASD:ava_images___115350,PASD,ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115350.png,train,1.4853107,-1.8862288,1.0479953,1.3351729,-1.024739,2.166641,-0.5428165,-0.350118,-0.4883681,0.13749152,0.62729716,-0.16237748,-0.4572451,1.1228623,0.33322555,-0.07852529,0.1548818,0.054596722,-1.606864,0.06910588,0.5418869,0.67430145,-1.5786898,0.22899587,-1.0459658
PASD:ava_images___115385,PASD,ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115385.png,test,2.4250522,-0.79963565,-0.3112407,0.63371515,2.1104634,0.04725635,0.92278856,-0.48196933,-0.17128406,-0.45049357,-1.5382617,-0.31535527,0.21326265,-0.90289676,-0.7100683,1.0861721,-1.0606748,0.48433486,-1.1348251,-0.40834907,-0.51685387,-0.28705162,0.08581125,0.2656498,-0.21436
PASD:ava_images___11607,PASD,ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11607.png,test,-2.404591,-0.020176888,0.46040207,-3.5970006,-0.110310614,0.98689854,-0.565484,-1.8713386,-1.5176252,1.1870314,-0.9116705,1.8637652,-1.962194,0.20808442,-0.3021797,0.21460822,0.5265831,-2.4620461,1.5916556,0.57051307,-1.7044892,0.7803316,1.5337483,-0.37774104,0.26674998
PASD:ava_images___117087,PASD,ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___117087.png,test,4.0553093,-0.44364476,-1.4072778,2.2932024,-1.3881545,-1.8764366,-0.87850404,1.0885376,-1.4250423,0.026981428,0.14043951,0.45943308,-1.2565694,1.0548273,0.13371068,-0.599549,2.9507053,-1.606213,1.4561217,-0.6676885,0.2260372,-1.6008334,0.068455026,-0.086386845,0.1780467
PASD:ava_images___118960,PASD,ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___118960.png,train,-0.7679882,-1.8921694,0.30412656,-0.8920671,-0.43777555,0.161529,0.7274829,-1.804694,-0.49227527,0.37308443,-0.54274935,0.47361135,0.35060406,0.36597115,1.0814049,-0.21466705,0.030590221,-0.8936218,-0.39590934,1.2237009,0.53292626,-0.34301192,0.44268426,0.5382314,0.6100837
PASD:ava_images___119484,PASD,ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119484.png,test,6.3301754,0.74065304,-0.43365517,2.7717538,-4.7122707,-3.038691,-5.367923,1.1907104,-1.4340194,0.94030017,0.5974381,1.4841168,-0.2950835,1.023272,-0.039640844,-2.1114275,-0.5450846,-0.7244397,0.26272264,-1.0208803,-1.2627022,-0.922084,1.0894128,-0.060561597,-0.628091
PASD:ava_images___119989,PASD,ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119989.png,test,-1.4593643,-1.3211958,0.7294763,-1.8093134,0.33298612,0.813003,0.48447102,-1.2530079,-1.8128473,0.16900542,-0.36914164,0.9645354,-1.783499,-0.18906309,0.64657277,0.7121723,0.05365914,-0.60141265,-0.90509105,1.0827429,-0.54045707,-0.7099277,2.0936313,-0.67690486,-0.011230955
PASD:ava_images___120725,PASD,ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___120725.png,train,-2.1387734,-1.1730027,-0.40248695,-0.55523455,0.8699993,-0.5133747,0.07251316,-0.19358867,-1.5590652,0.5415664,-0.33965307,0.30464637,-0.09401828,0.08907409,0.64061475,0.35820273,0.8290509,-0.92594993,-1.2601292,-0.42362916,-0.06669324,-0.28363556,0.37407574,-0.37184513,-0.02948693
PASD:ava_images___121734,PASD,ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___121734.png,test,2.4114046,-0.036649704,4.1134653,-0.33540666,-0.9149292,3.9230776,-0.6785906,-0.2848259,0.7952584,-0.77614206,-1.3350768,0.3467455,-0.5908179,1.4884574,0.012899637,1.437393,0.6503197,-0.5351785,-1.1112499,0.037029963,0.78616095,0.34502622,-0.1883041,-0.065143436,-0.7091756
PASD:ava_images___12322,PASD,ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12322.png,test,-0.29271916,-2.5358486,-1.6207261,-0.04321122,-0.36988086,1.5882533,1.3783095,1.9961342,-0.6246859,1.1649785,0.63717115,0.08800459,0.45897937,-0.96957016,0.83901894,-0.6312434,-0.5712553,0.15806195,0.05341179,-0.884823,0.24245042,0.52945065,-0.4179851,-0.21463123,-0.32134035
