sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009
PASD:ava_images___108173,PASD,ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108173.png,test,-0.21349902,-2.9922688,-0.8801969,0.10402298,0.3510195,0.1645186,-0.0039060563,0.06479843,0.7460317,-0.095435195
PASD:ava_images___108233,PASD,ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108233.png,test,-1.9950999,-0.27789783,2.3950741,2.0151923,1.1679302,-2.2809572,1.3687153,1.2354459,1.0256622,-2.1851044
PASD:ava_images___109337,PASD,ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109337.png,test,-0.09242696,-2.9366412,-0.6129003,0.63396376,0.53714705,0.5552427,-0.008378178,-0.070199594,0.22035995,-0.22619796
PASD:ava_images___109793,PASD,ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109793.png,train,0.21149115,-3.080792,-0.7501117,1.1256517,0.563697,0.43310708,0.11360347,-0.084163606,-0.53632987,-0.45288274
PASD:ava_images___109955,PASD,ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109955.png,train,-0.65865344,-2.5231476,-0.7848134,1.9844316,0.7000141,0.14875478,0.69505805,-0.749557,-0.74241257,-0.5585459
PASD:ava_images___110424,PASD,ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110424.png,test,-1.5558139,0.27207088,-0.39743143,-2.0863032,0.6730768,0.9744377,0.24810484,-1.6878746,-1.3882074,1.3543303
PASD:ava_images___110456,PASD,ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110456.png,test,-1.4191197,0.06898761,0.84110945,-2.5385666,0.9597405,1.1301229,-0.51599634,-0.9039414,-2.383992,-0.5024647
PASD:ava_images___111454,PASD,ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___111454.png,test,-4.863223,3.2612064,-1.566279,3.9885807,1.5855608,1.4537419,-2.211877,-0.24016044,-0.04196912,1.8540517
PASD:ava_images___11346,PASD,ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11346.png,train,0.8443113,-2.3620367,0.039313972,0.9922987,0.6645116,0.7111714,-0.38011152,0.19654387,-0.43527102,-0.31595808
PASD:ava_images___115226,PASD,ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115226.png,test,4.6019516,1.906143,-0.5223757,1.656955,-3.4688594,-1.7052377,-3.8243725,-0.23737633,-1.811017,-0.6872553
PASD:ava_images___115350,PASD,ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115350.png,train,1.4853107,-1.8862288,1.0479953,1.3351729,-1.024739,2.166641,-0.5428165,-0.350118,-0.4883681,0.13749152
PASD:ava_images___115385,PASD,ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115385.png,test,2.4250522,-0.79963565,-0.3112407,0.63371515,2.1104634,0.04725635,0.92278856,-0.48196933,-0.17128406,-0.45049357
PASD:ava_images___11607,PASD,ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11607.png,test,-2.404591,-0.020176888,0.46040207,-3.5970006,-0.110310614,0.98689854,-0.565484,-1.8713386,-1.5176252,1.1870314
PASD:ava_images___117087,PASD,ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___117087.png,test,4.0553093,-0.44364476,-1.4072778,2.2932024,-1.3881545,-1.8764366,-0.87850404,1.0885376,-1.4250423,0.026981428
PASD:ava_images___118960,PASD,ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___118960.png,train,-0.7679882,-1.8921694,0.30412656,-0.8920671,-0.43777555,0.161529,0.7274829,-1.804694,-0.49227527,0.37308443
PASD:ava_images___119484,PASD,ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119484.png,test,6.3301754,0.74065304,-0.43365517,2.7717538,-4.7122707,-3.038691,-5.367923,1.1907104,-1.4340194,0.94030017
PASD:ava_images___119989,PASD,ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119989.png,test,-1.4593643,-1.3211958,0.7294763,-1.8093134,0.33298612,0.813003,0.48447102,-1.2530079,-1.8128473,0.16900542
PASD:ava_images___120725,PASD,ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___120725.png,train,-2.1387734,-1.1730027,-0.40248695,-0.55523455,0.8699993,-0.5133747,0.07251316,-0.19358867,-1.5590652,0.5415664
PASD:ava_images___121734,PASD,ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___121734.png,test,2.4114046,-0.036649704,4.1134653,-0.33540666,-0.9149292,3.9230776,-0.6785906,-0.2848259,0.7952584,-0.77614206
PASD:ava_images___12322,PASD,ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12322.png,test,-0.29271916,-2.5358486,-1.6207261,-0.04321122,-0.36988086,1.5882533,1.3783095,1.9961342,-0.6246859,1.1649785
PASD:ava_images___12327,PASD,ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12327.png,test,-2.791779,1.3935597,1.4374642,-4.083901,-0.053450167,-0.31848502,-0.16149601,-1.4448626,-2.2038894,-0.034035653
PASD:ava_images___123450,PASD,ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___123450.png,train,-4.7450585,2.872944,-0.9443733,1.9719794,1.3643079,0.99432665,-1.6226847,-0.5019897,-0.66606504,0.62156576
PASD:ava_images___124788,PASD,ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___124788.png,test,-1.7249426,-1.2623663,-0.549827,-1.3713971,0.1836772,0.6549183,0.57006663,0.11409874,-1.92808,0.3165963
PASD:ava_images___124946,PASD,ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___124946.png,test,-2.3202372,-0.012217045,0.052682936,-1.1080624,1.007881,0.5456693,-0.50105256,-0.6334863,-1.7753272,1.1391553
PASD:ava_images___1260,PASD,ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___1260.png,test,-1.9403087,0.08378625,0.71866506,-2.4217496,0.28423053,-0.93935215,0.5824249,-1.4769453,-2.0607808,-0.08924876
PASD:ava_images___126023,PASD,ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___126023.png,test,-2.2087004,2.664417,-2.2405796,-3.1524196,0.38236877,-1.4082927,0.8656122,-1.4421499,0.2589332,0.35156262
PASD:ava_images___126379,PASD,ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___126379.png,train,5.1066713,-0.6447487,-1.444461,2.4397802,-4.7782307,-2.7913427,-5.148681,0.19392784,-1.3781044,-0.15984377
PASD:ava_images___127867,PASD,ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___127867.png,test,3.5095725,1.5826342,0.818641,-1.2557126,1.8033078,0.595147,0.29658565,-0.49867317,1.3957947,-0.2878228
PASD:ava_images___129466,PASD,ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___129466.png,test,0.21358167,0.32508278,2.907631,-2.2164044,-0.16570061,-1.4136981,-4.046085,2.1491265,-0.12689626,0.5613432
PASD:ava_images___130457,PASD,ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___130457.png,test,2.8899684,-1.4231851,-0.1625976,2.0547185,-3.6347253,-2.1307144,-3.26027,-0.30910394,0.3174641,0.5657939
PASD:ava_images___133344,PASD,ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___133344.png,test,-0.75637484,-2.4845476,-0.22180915,0.12363762,1.0357834,0.49603224,-0.07839961,0.13829459,-0.68983614,-0.037085354
PASD:ava_images___134133,PASD,ava_images___134133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___134133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___134133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___134133.png,train,-1.5481712,2.697531,-1.1590767,-3.1692424,-3.3464553,2.445675,2.8708296,1.3367323,-0.49913162,0.29816693
PASD:ava_images___134572,PASD,ava_images___134572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___134572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___134572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___134572.png,test,-0.6053935,-1.2525,-1.5453193,-0.89583814,-0.97978073,-1.0384144,-0.28167278,-0.48619947,2.2864385,-0.15420476
PASD:ava_images___134683,PASD,ava_images___134683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___134683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___134683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___134683.png,train,1.7698909,-2.1758938,-0.93865085,0.4632702,-2.012498,-1.3832346,-1.3081594,-0.7798649,1.4061217,0.14719532
PASD:ava_images___135271,PASD,ava_images___135271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___135271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___135271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___135271.png,test,1.3864735,-0.044480562,0.54557127,-1.0193703,-1.8684652,0.26802516,-0.77423215,-1.8829674,1.8507483,0.39682785
PASD:ava_images___135691,PASD,ava_images___135691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___135691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___135691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___135691.png,test,1.1365114,0.3595705,3.4932709,-1.7173992,0.3248461,2.3063846,0.25781974,-0.74118626,0.060323685,-1.0572659
PASD:ava_images___136443,PASD,ava_images___136443.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___136443.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___136443.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___136443.png,test,0.016624816,-0.24388719,0.113823175,0.089502156,-3.5643537,2.6051574,3.2388968,-1.4687728,0.08555913,2.580912
PASD:ava_images___136509,PASD,ava_images___136509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___136509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___136509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___136509.png,train,1.1904918,-1.474839,1.8899498,-0.19774234,0.7414651,2.6351209,-0.85165054,-0.24495617,0.3282224,0.57071996
PASD:ava_images___13700,PASD,ava_images___13700.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___13700.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___13700.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___13700.png,test,-1.4999336,-0.58481526,-1.0798311,0.33844197,-0.45695573,-0.738716,0.60971975,-1.2322129,1.5919763,0.36361098
PASD:ava_images___137812,PASD,ava_images___137812.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___137812.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___137812.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___137812.png,train,-0.5217787,1.7989571,-0.8790391,-2.58813,1.5233979,0.2032752,-0.25771505,-1.1713355,1.0117373,-1.4724036
PASD:ava_images___1391,PASD,ava_images___1391.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___1391.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___1391.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___1391.png,test,-0.9551062,-1.4423342,0.2911473,-1.4370502,0.93760294,0.15176219,-0.9793382,0.34768844,-1.22247,-0.5207889
PASD:ava_images___140008,PASD,ava_images___140008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___140008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140008.png,train,-3.7837832,1.5614698,-1.0990224,3.2377658,0.1287415,0.1589272,0.19355899,-0.4345452,1.1293228,1.3344113
PASD:ava_images___140582,PASD,ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140582.png,test,1.0693514,-0.3694632,1.3473339,-1.0984453,-0.52162176,0.95325816,-1.1607151,0.64559424,0.25395125,-0.24477372
PASD:ava_images___140624,PASD,ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140624.png,test,2.8425505,0.40420556,2.1300027,1.3676021,-2.6274617,0.47637928,-0.15965873,-1.483331,-0.5020602,0.4533574
PASD:ava_images___141670,PASD,ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___141670.png,train,1.8426358,2.4953296,5.28303,-1.3965005,-0.31128997,3.7925553,-2.2509484,-0.14342031,0.79161894,-0.018107407
PASD:ava_images___144449,PASD,ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___144449.png,train,0.72494644,-0.019719362,1.9440937,-0.120970845,-1.1697569,-0.2558025,0.39729714,-0.9571084,1.1706144,-0.13400221
PASD:ava_images___144898,PASD,ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___144898.png,test,-1.4953465,3.3265026,6.412891,0.34894207,-1.9956985,0.83496344,2.634892,-2.2068913,0.41883516,1.6900486
PASD:ava_images___145037,PASD,ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___145037.png,test,-0.23967628,-0.53914833,0.6333588,1.3374534,-0.6406974,0.50708306,2.629779,2.2686615,-0.8462285,-0.45002005
