sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,resnet_pca_000,resnet_pca_001,resnet_pca_002,resnet_pca_003,resnet_pca_004,resnet_pca_005,resnet_pca_006,resnet_pca_007,resnet_pca_008,resnet_pca_009,resnet_pca_010,resnet_pca_011,resnet_pca_012,resnet_pca_013,resnet_pca_014,resnet_pca_015,resnet_pca_016,resnet_pca_017,resnet_pca_018,resnet_pca_019,resnet_pca_020,resnet_pca_021,resnet_pca_022,resnet_pca_023,resnet_pca_024,resnet_pca_025,resnet_pca_026,resnet_pca_027,resnet_pca_028,resnet_pca_029,resnet_pca_030,resnet_pca_031,resnet_pca_032,resnet_pca_033,resnet_pca_034,resnet_pca_035,resnet_pca_036,resnet_pca_037,resnet_pca_038,resnet_pca_039,resnet_pca_040,resnet_pca_041,resnet_pca_042,resnet_pca_043,resnet_pca_044,resnet_pca_045,resnet_pca_046,resnet_pca_047,resnet_pca_048,resnet_pca_049,resnet_pca_050,resnet_pca_051,resnet_pca_052,resnet_pca_053,resnet_pca_054,resnet_pca_055,resnet_pca_056,resnet_pca_057,resnet_pca_058,resnet_pca_059,resnet_pca_060,resnet_pca_061,resnet_pca_062,resnet_pca_063,resnet_pca_064,resnet_pca_065,resnet_pca_066,resnet_pca_067,resnet_pca_068,resnet_pca_069,resnet_pca_070,resnet_pca_071,resnet_pca_072,resnet_pca_073,resnet_pca_074
PASD:ava_images___778665,PASD,ava_images___778665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___778665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___778665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___778665.png,test,1.3012191,4.752836,4.3024697,-1.7990545,-0.7261117,1.6778529,-1.4948621,-0.051681668,0.059880823,-1.9785181,3.3915935,-0.39067876,2.4604626,-3.48321,1.1112247,2.536372,1.2062483,-0.883278,-1.3550677,0.13591726,-1.9007673,1.1559917,-1.2336394,0.95580876,1.7496278,0.46030012,0.58025384,0.86496735,0.10331688,0.5505389,-0.868859,1.3814881,-1.4536586,0.2559272,1.2054377,0.552611,0.08563237,1.0543231,0.029569052,1.6597736,-0.0028318912,-0.80044186,0.3277148,0.5427059,-1.4527972,1.1549971,1.2169127,0.77469397,-0.6509271,0.13669892,0.1306629,-0.5593285,0.10391951,0.45109093,0.43740764,0.8600657,0.086198375,0.8166931,0.8652328,0.91456306,-0.92984,0.13172048,-0.46831167,1.0922499,-0.61993,-1.0839808,-0.4677855,-0.06088969,0.24361145,-1.0095742,-0.27292237,-0.67566854,0.75420296,0.24492806,0.08949834
PASD:ava_images___779010,PASD,ava_images___779010.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___779010.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___779010.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___779010.png,train,-0.37977242,0.4175253,2.7792354,2.5663533,-0.32663637,0.17659616,1.7956872,0.053534,0.83846843,-1.20787,2.9764693,1.138963,-0.6489,-2.312662,0.5254811,1.1539907,0.11248958,-0.44731182,-0.40998402,0.41942108,0.5763283,1.3825649,-0.8639875,0.6562525,0.6531722,-0.9714124,-0.38270277,0.10948257,-0.8188144,0.34776282,-0.3677693,0.87532663,0.40918994,0.21864443,-0.026757717,-2.5642104,-0.4029612,-1.0481808,0.4060985,0.68406093,-2.2535384,-0.7728437,-0.65114963,-0.28065103,-1.4219284,-0.41500533,-1.0431733,1.2467182,0.32451692,0.24063496,-0.34674716,0.80893445,0.742006,0.95738995,1.5520836,-1.388011,-0.5836486,0.25907338,-1.195593,-1.1898787,-0.6110808,0.6422142,2.0167527,-0.4343087,-0.09629199,-0.5917391,0.54791045,0.3123276,-0.60973966,-0.7153118,0.24873501,-0.37042072,0.66878885,0.9856297,0.49714032
PASD:ava_images___779314,PASD,ava_images___779314.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___779314.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___779314.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___779314.png,test,0.43647507,-1.1585362,0.4849754,-0.102098584,-1.7529268,1.3250343,0.82790095,-2.9779675,1.2538176,0.23979905,-1.1529622,0.08904368,0.34391063,0.5132256,1.3427321,0.9187641,-0.7732116,-1.1136473,0.84655416,1.036809,-0.33469248,0.0043749213,0.75855845,0.77201253,0.80900997,1.1309716,0.0650495,-0.49299726,0.38680643,-0.7013161,0.60577047,0.5847126,-0.76580477,0.114057496,-0.6328627,-0.1290243,-0.008777201,0.009287775,-0.21778107,0.1263457,-0.04846947,0.9033295,0.4802589,-0.50807583,-0.3552973,1.368751,-0.64066947,-0.565253,-0.3430717,0.07521595,-0.09573764,-0.27817327,-0.5975923,0.2121197,-0.45874876,-0.14883628,-0.4189746,0.09583404,0.5055176,0.19519839,0.2137452,-0.99696636,0.43393096,-1.238507,-0.3454595,0.051766217,0.08945523,-0.12612411,-0.55285704,0.12890719,0.64126724,0.2338587,-0.26183122,0.07369091,-0.3582809
PASD:ava_images___780277,PASD,ava_images___780277.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___780277.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___780277.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___780277.png,test,2.5867038,0.75494313,2.0432088,-0.6156776,-0.6294586,2.5773342,0.05116047,-0.7775593,-0.25053144,0.70104957,-1.1119635,-0.54621345,-1.634882,3.191233,-0.46865314,-0.69218606,1.3329853,-1.1720743,0.5707382,-0.3430581,0.52021533,-0.4082861,-1.4362978,1.0441716,-0.451992,0.23113854,-0.2999354,-0.7274811,-0.23016651,1.0885662,-0.3669962,0.67380595,0.69400364,-0.64764315,0.9157485,0.006453745,0.2923519,-0.0037492812,0.86886954,0.26824737,0.07983716,-0.6178008,1.3365215,-1.394351,-0.5135884,-0.26185292,-0.32809895,-0.35131875,-0.5444666,0.7418058,-0.39054316,-0.93661046,-0.93427086,0.59700596,0.019328147,0.97418773,-0.19161744,-0.022827841,0.32918897,0.7181349,-0.5333473,-0.082552746,1.0344433,-0.7212873,-0.38461986,0.12044396,0.19532225,0.35250425,-0.17675996,-0.0098654255,-0.2747014,-0.30119428,-0.30146074,-0.8829893,-0.062941074
PASD:ava_images___781411,PASD,ava_images___781411.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___781411.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___781411.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___781411.png,test,-1.5232748,1.8808792,-1.875839,-3.825955,-1.165899,-1.1457487,0.0546159,-1.4473702,-0.7916052,-1.2855732,1.0609658,0.09507555,2.5945537,0.37964994,0.8516369,-1.1022432,0.05737421,-0.7670567,-1.7291721,0.6699216,0.058015585,-0.1651274,0.7312,0.17564802,1.0595621,0.40143132,-0.6357624,0.90682065,1.505416,0.4733439,-0.7093704,1.4548055,0.2842874,-0.068955705,1.3655145,-0.34776872,0.1445262,0.87098944,-0.3352354,-0.1822405,-0.15991192,-0.07881269,0.1364766,0.4374603,-1.8435812,0.05024214,0.28782564,-1.113997,0.023673177,-0.22466895,-0.14370875,0.63621986,1.0717002,0.20413876,0.054463625,0.22026192,0.4436257,-1.1248683,-0.35015288,0.19916412,-0.3239892,0.05549434,-0.4515356,-0.019371346,-0.0021272153,0.437586,-1.2753525,1.0412265,-0.25590014,0.7259827,-0.3164328,0.29318908,-0.1774577,0.026733808,-0.2716339
PASD:ava_images___782634,PASD,ava_images___782634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___782634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___782634.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___782634.png,test,-1.3804193,-0.90986466,0.12179363,-1.2854363,-0.22486287,-2.0900998,0.9208968,-0.14859068,0.65716463,-0.6113526,-0.016842842,0.12957579,1.5154955,0.16315253,-1.4733083,-0.34471378,0.0015937611,-0.13171571,-1.3721682,0.7647461,0.98430276,-0.3847252,1.0213169,-0.48034298,0.043474212,-0.4302994,-0.35473406,0.32827222,-0.18004622,0.07946725,-0.24372646,-0.12608951,-1.6587579,-0.29978806,-0.030205294,0.13317075,-0.31710684,1.4995887,-0.46822503,-0.09102654,-0.58409035,-0.72460806,-0.2873602,-0.10936321,-0.1390517,-0.923365,-0.0183921,-0.078242436,-0.13278261,0.29160905,-0.45141494,-0.44136328,-0.32309875,-0.11190081,0.57079077,0.15314724,-0.39847788,-0.2723948,-0.7807692,0.07652825,-0.53662246,-0.6628395,1.2088233,0.7844818,0.13289854,-0.5542575,0.22400361,-0.38737747,-0.34834003,0.9525301,-0.11755413,-0.33624926,-0.8680247,-0.18623042,-0.11715466
PASD:ava_images___782665,PASD,ava_images___782665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___782665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___782665.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___782665.png,train,-1.4774691,-1.1017048,-0.19448262,-2.7585688,0.87213224,-0.50032806,-1.3012955,0.035197712,-1.9429364,-0.5345758,0.5002225,0.8426549,-1.077817,-0.7769139,0.2168406,0.14166613,-0.42913082,0.005789846,0.5740117,-0.3548722,0.599299,-0.18647021,-2.3336916,0.87121844,-0.012243392,-0.4777602,-0.01630196,0.54816115,-0.5728026,-0.34931815,0.31686255,-0.19767022,1.2434962,-1.0946851,-0.29008776,0.79137003,-0.80973107,-0.71857774,0.37440574,-0.027707264,-0.9702327,0.75372446,-2.0265741,0.7634625,-0.5310674,0.25365204,0.25922674,-0.43150005,0.047906816,0.7815552,-0.062285513,0.043301657,0.0129256975,-0.37472993,-0.8207748,-0.047395818,-0.28728288,-1.1695064,0.13760541,0.44719627,0.817584,-0.1007164,-0.7678139,0.07291416,0.4078381,-0.44628605,1.0033565,0.20126283,-0.041200582,-0.2946095,-0.079411015,-0.6429954,0.035684064,-0.18734339,0.8006632
PASD:ava_images___784015,PASD,ava_images___784015.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___784015.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___784015.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___784015.png,test,1.8436966,-0.40890336,2.060415,0.8705994,1.1281475,-0.9445268,0.65103716,1.448299,0.014620721,-1.5702235,-1.5419309,-0.20423743,-1.0034149,-0.83842736,-1.9563522,-0.0022348687,0.13414226,-1.7073928,-0.32323697,-0.4507144,0.5691681,-0.93191695,-0.1769961,1.6499416,1.7057669,-0.32897666,-0.02001679,0.82294667,-0.54458195,0.97013044,-0.3425558,-0.36201075,0.8002582,0.95744,0.0644899,-1.494093,0.48505193,-0.23004809,0.72651386,0.3503683,0.6900122,-0.12918618,-0.10875751,-0.64448947,-0.4873161,-0.55653566,-0.65423036,1.0062805,1.1043367,1.6705705,0.00496839,0.2538172,-0.22357352,0.7908902,0.05546668,0.21710037,-0.21803582,-0.5419435,-0.0077472627,-1.2179614,0.2506593,0.7592243,-0.21274367,0.3571499,0.5201105,-0.07031948,-0.19928333,0.24242908,-0.111573994,-1.2761781,-0.013701351,-0.19792843,-1.0033374,0.20068151,0.20945573
PASD:ava_images___784540,PASD,ava_images___784540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___784540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___784540.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___784540.png,test,-0.038327824,-3.043012,-0.71028847,0.7897668,0.56188405,0.2733884,0.020561889,-0.0079077445,-0.01978758,-0.563837,0.31934598,-0.1533072,0.2758456,0.34566665,-0.56982476,0.42036656,-0.11788772,0.14708757,-0.477168,-0.6104542,0.41472915,0.5543694,0.35376415,0.52266663,0.101350985,0.5016129,0.16614112,0.51064634,0.5508275,0.16912396,0.40147853,-0.13001922,-0.5300492,-0.11410229,-0.26538584,0.42142788,-0.08180423,0.18076797,0.44292742,-0.14675005,-0.24894717,0.016762942,-0.6950172,-0.7380378,-0.3537,0.14317049,0.042130694,-0.10427721,0.36786184,-0.34840047,-0.0062714964,0.0048107803,0.043085758,-0.020667477,0.21903268,0.073360115,0.20708883,-0.009026013,-0.009579062,-0.11187242,-0.025406644,0.014796317,-0.00326249,0.28029832,0.033565313,-0.21305293,0.07131316,0.30487642,0.052218735,-0.25739107,-0.29546452,-0.19001606,-0.16106118,-0.07698914,0.46165445
PASD:ava_images___785440,PASD,ava_images___785440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___785440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___785440.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___785440.png,train,6.779198,1.1099112,-1.8511386,3.5241704,-3.0848293,-2.454084,-4.1201425,0.70421815,-3.780339,0.42196992,1.3974384,0.61498755,-0.87099606,1.527602,0.024002552,-0.461597,1.4817256,-0.27060622,0.32172337,-0.3919377,0.4536847,1.7653122,-0.16165799,-1.5849272,0.35167623,0.03872782,1.4906828,-0.3147926,-0.1246282,-0.0053973794,-0.11055934,-1.0069059,-1.2408743,0.21816716,0.1923174,2.1581888,0.5337122,-0.3997018,-0.38894188,0.7651192,1.2435085,0.67013323,-0.053551186,-0.3114641,-0.6578326,-1.2487427,-0.73946303,-1.4014704,-1.0641268,-0.9933971,-0.5076605,0.10758801,0.075366594,-0.18124008,0.40802053,-1.0548303,-0.9655827,-0.4908013,-0.18700749,-0.22670507,0.48535538,-0.14119284,-0.56671315,-0.9832913,0.30348432,-0.2642745,-0.51015055,-0.049219355,-0.47489142,1.5937337,1.210006,0.58989173,-0.04134293,-0.07335917,-0.1927687
PASD:ava_images___785821,PASD,ava_images___785821.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___785821.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___785821.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___785821.png,test,-0.041530427,-2.8052201,-0.97680545,0.40410504,-0.12844771,1.4589417,1.0263388,1.5570661,-0.52109694,0.6776765,0.7095995,-0.16967452,-0.38602284,-0.36338463,0.31404823,-0.014238205,-0.7074232,0.14901188,-0.16809791,-0.1733936,0.37397158,0.33315176,-0.041213013,-0.0863231,0.20413418,0.2162949,0.06708741,0.5732157,0.27042976,-0.141639,0.10541259,-0.24281627,-0.3113866,0.3171404,0.009203434,0.049076173,0.052934453,0.32767597,0.09809741,-0.13692479,-0.12226045,-0.02877763,-0.24743113,-0.040456716,0.13897973,0.049566522,0.023451462,0.012409761,-0.1524888,-0.12191491,-0.18973838,-0.16599259,-0.046384476,0.04860699,-0.25725704,-0.048390344,0.0026090145,-0.13411859,0.38279128,0.112954736,-0.06442511,-0.17113116,0.0021239817,0.09268797,-0.1122102,0.081606366,0.30362976,0.095632665,0.14883724,-0.1833564,0.054275535,0.14513627,0.20484333,0.17320001,0.23351887
PASD:ava_images___787004,PASD,ava_images___787004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___787004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___787004.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___787004.png,test,0.9256381,-2.409959,0.5507844,0.4926349,0.51848537,1.9183782,-0.14308417,0.38638538,-0.00642924,0.24860531,-0.16203469,-0.36528063,-0.45396298,0.8155011,0.52840054,-0.25441676,0.19332749,0.14233842,-0.4589729,0.5556392,0.6908877,0.5513496,-0.5705118,-0.19798818,-1.1733449,-0.6294328,-0.82573324,0.2090251,-0.15952499,-0.050231412,-0.10473029,0.17071411,0.004989803,-1.0444288,-0.657127,0.7006973,0.0034363419,-0.21887621,-0.70536643,0.07658166,0.105153844,-0.8130132,0.62758356,0.18995525,-0.28722808,0.32841003,-0.31792057,0.47035578,0.35757747,0.726821,-0.15692198,0.38147163,0.19533873,0.909902,-0.08766398,0.27675885,0.2725737,1.0564725,-0.1361374,-0.92279553,0.18640435,-0.32292694,-0.25417352,-0.1787874,-0.7031033,0.334065,0.25689834,-0.43244973,0.5461935,0.2855494,-0.45532617,1.0567224,-0.39513874,0.24375072,0.15196261
PASD:ava_images___788293,PASD,ava_images___788293.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___788293.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___788293.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___788293.png,test,-2.94591,4.0056715,5.047461,3.155765,0.063643634,-1.2127229,1.8688362,1.5605804,0.35685968,1.9771663,1.3635459,-1.0382993,0.33860117,-1.7633874,-0.60196954,-0.33719844,0.90251887,-0.23882563,0.94927925,-0.28864855,-1.701167,1.0136337,1.5425769,-0.91702044,-1.6892748,1.2708025,-0.9473085,-1.7249951,1.1478255,-1.0983907,-0.05221975,-0.6244885,-0.53936225,-1.7362813,-1.4064989,-0.09851274,-0.024291202,0.9127097,1.0180873,-0.7237052,0.72083753,1.0541334,-0.30647516,0.3852614,0.27646253,-0.42083043,-0.073020786,-0.66613275,0.33841905,-0.31739727,0.106127635,0.24861835,0.04844839,-0.040273353,-0.38984403,-0.7743933,-0.18073466,0.34482878,0.41787493,0.40610495,-1.2421132,0.25388667,1.2165008,0.21737641,0.17768857,-0.012393191,1.4912122,1.2916014,1.2586633,-1.514783,0.5698161,-0.39675447,-0.44987613,-0.015076414,0.54028034
PASD:ava_images___788644,PASD,ava_images___788644.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___788644.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___788644.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___788644.png,test,-4.995785,3.002587,-3.4857113,2.6897612,0.70915806,2.1098542,-1.6535888,-0.8423604,0.27461696,-2.2631314,-0.08466095,-0.10403681,0.5884177,0.49001527,0.691498,-1.1130404,0.5218847,0.30621234,-1.0049765,-1.4313337,-0.97677696,-0.69054854,0.22525229,0.5542421,0.17899072,-0.6368448,-0.1222468,1.6707134,-0.04369673,0.06656839,-0.9289084,-0.328149,-0.0008382499,0.7334491,-0.3502524,-0.23851824,0.55041605,-0.972981,-0.27630517,-0.3143627,0.19118388,0.1898242,-0.08627139,-0.47763354,-0.028683007,0.5517598,-0.7210232,-0.529577,-0.7093866,0.6742639,0.3407362,0.30717373,-0.9192773,-0.89518553,-0.699269,0.23205313,0.49335784,0.017218038,-0.962934,-0.22041038,-0.6260871,0.034300297,0.26416323,-0.30911416,-0.7776951,-0.21996734,-0.2070559,-0.45493755,0.41546336,-0.00092919543,0.34860715,0.03878415,0.32827598,-0.036405288,-0.15261975
PASD:ava_images___788719,PASD,ava_images___788719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___788719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___788719.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___788719.png,test,3.4742978,1.1907332,2.6411824,-0.72441804,1.5408494,1.9075117,-1.0551823,0.97842085,0.8031125,-1.6999731,-0.44127303,-0.26741186,-0.057774156,-1.2497506,-0.5195082,0.5170947,0.18333414,0.014311343,0.51144314,0.51986396,-1.5322076,-0.31434488,0.25771317,0.69020754,0.9996148,0.66530615,-0.40863246,0.07370463,-0.68346024,1.4976181,0.1435264,-0.016779229,0.17080128,0.01339072,0.16790184,-0.119271666,-0.2904967,0.43839252,-0.98661435,0.47498617,-0.4725489,0.9496547,0.15654281,-0.5378304,0.20968986,0.18081036,0.15129887,0.5164791,0.62887275,-0.059025973,0.5677917,0.26843518,-0.23917285,0.2975991,0.38039377,-0.0012810361,-0.5270566,-0.4085612,-0.019943118,0.11726156,-0.96658355,-0.89519954,0.3564227,0.6468491,-0.1760139,-0.24769449,0.10218008,-0.04447735,0.6896891,-0.34360892,0.087072715,-0.39173573,0.6406171,0.091540866,-1.0125402
PASD:ava_images___792546,PASD,ava_images___792546.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___792546.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___792546.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___792546.png,train,2.4610722,0.6657107,-0.78740716,1.3325956,-4.5758295,-1.8820106,-0.5275224,-3.1972287,0.87805283,-0.7121808,1.0531614,0.7605148,-0.13333145,0.3013528,-0.26762003,1.0465652,-0.8425685,1.8072038,-1.6626294,2.1945112,0.89099216,2.4265993,0.082638584,-0.7912284,0.61977047,1.6040883,1.138339,0.3728058,0.44825935,1.1112517,0.7096954,-0.4552507,-0.22545862,-1.8807852,-1.5192854,-0.74007547,0.9848024,0.1686821,1.0964727,0.5765244,-1.1571059,-0.060516655,-0.17480642,0.5865823,-1.4050112,-0.116561905,0.45685124,0.051403016,-0.38585228,-1.3550566,-0.44322467,-1.0906539,-0.27896932,0.18770465,-0.008256972,0.22915904,-0.19699883,-0.37408528,0.46063778,0.08005807,0.17626585,-0.71557343,0.76901734,-0.2835325,-0.30525416,-0.6346441,-0.51366377,-0.5332016,-1.0702523,-0.032762676,0.6192671,0.2509345,-0.04434952,0.79810864,-0.06811471
PASD:ava_images___795509,PASD,ava_images___795509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___795509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___795509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___795509.png,train,-4.0124125,2.658322,1.3551185,4.072899,1.3386681,-1.6584982,-0.003708437,0.87541807,0.08018854,2.6304855,-1.9416373,-1.0210016,0.0263609,0.33609396,-2.2999399,1.1258546,-0.4262077,-4.049378,0.8935544,-0.9681321,-0.95730984,1.7753184,0.18379046,-0.5657976,-1.6158024,3.0667887,-1.7173381,-0.054440737,0.38115886,-0.06292121,-1.4727304,-0.16109705,1.0602307,-1.1047496,-2.1378489,0.3595051,0.24714993,1.0950807,0.28000817,1.1687574,0.55155796,-0.628258,-1.798558,0.29512993,-0.22196305,-0.76312417,0.88813233,0.37553373,-2.4985747,-0.89086616,0.5269608,2.2763798,0.27499968,-0.425065,-2.1609268,0.3758598,1.1862379,-0.52123755,-0.30401835,0.0060752854,-0.82499886,-1.1842719,-0.6548985,-0.9791642,0.33641154,-1.1776563,-0.8158643,1.3811462,-1.0144548,-1.0790999,0.15695968,0.18583038,-0.7129501,0.13372368,0.40496066
PASD:ava_images___797770,PASD,ava_images___797770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___797770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___797770.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___797770.png,train,1.8988094,0.91056705,5.4279275,-2.767994,0.90071934,3.7620516,-2.8674357,2.2885804,1.4492416,-1.8497264,-1.1212046,0.27021885,0.3449875,0.5533395,-0.87382,1.1891888,-0.08246671,0.6727531,0.86863905,1.1364199,-0.39203346,0.17539474,1.5543846,-0.14669058,-0.8941485,-1.0417367,0.73652506,0.75134885,-2.2813892,0.9322351,-0.32712528,-0.13651118,0.3090139,-0.5639187,-1.287931,1.2972058,0.28121805,-0.5835602,-1.7009447,0.8799337,-0.89706796,1.4128653,-1.4791663,-0.29833254,-0.6088964,-1.3969266,0.63513315,-0.94237083,2.025346,1.0631584,0.71804625,0.6615408,0.9981907,-1.1457644,-1.1295692,-1.4287935,0.048593804,0.34327045,-0.30645022,-1.3331903,-0.80592823,-0.28909147,-1.2864047,-0.35791135,0.56332654,0.56863576,0.2848261,-0.380033,0.9048593,2.0529168,0.07032423,1.0913614,0.60542554,0.20318148,-1.0694275
PASD:ava_images___798434,PASD,ava_images___798434.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___798434.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___798434.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___798434.png,test,0.65401405,0.56391406,2.4328601,-0.76558495,-3.8101618,4.7558627,2.7313077,0.3470113,0.07220358,3.2061572,0.9244464,-0.43705413,0.020464808,0.5949642,0.13750511,-0.21941058,-0.8349472,0.20953932,0.84488285,-0.48828948,0.1871392,0.46792167,-0.8498177,-0.24741107,-0.23905274,-0.58933425,-0.26380724,0.9395778,-0.8889784,0.00068822503,0.012380898,-0.7329078,0.33599216,-0.366624,0.57766473,-0.54065716,0.32868272,0.29708415,0.5837668,0.13756645,-0.8150786,0.2880145,0.4252204,-0.40374357,0.79996073,-0.3157211,1.1601529,0.23528524,-0.3055402,-0.5143721,-0.6924496,-0.21104366,0.2818807,0.0068773627,-0.40321624,0.2100798,0.22390646,-0.6774278,-0.1643107,-0.023583978,0.09224668,-0.05691327,0.3632289,-0.015157685,-0.049306005,-0.50393,0.38085026,-0.21814898,-0.120329276,0.18871447,-0.18453872,0.31469968,-0.22300284,-0.12474792,-0.058386113
