sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009,vgg_pca_010,vgg_pca_011,vgg_pca_012,vgg_pca_013,vgg_pca_014,vgg_pca_015,vgg_pca_016,vgg_pca_017,vgg_pca_018,vgg_pca_019,vgg_pca_020,vgg_pca_021,vgg_pca_022,vgg_pca_023,vgg_pca_024
PASD:512x384___5485090581,PASD,512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5485090581.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5485090581.png,train,-18.39075,-0.60749435,-5.145903,18.435055,20.428017,8.679419,1.4254208,-7.53172,0.5281298,-1.194227,-4.2177258,9.692653,8.94169,-4.6288652,-2.883463,-2.4662943,13.719083,-14.066782,2.4654894,1.9772575,-6.030325,12.674324,-5.78368,14.486508,6.54487
PASD:512x384___5748824865,PASD,512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___5748824865.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___5748824865.png,test,18.294502,-23.232193,-10.806159,45.652683,-31.368803,-23.145935,-7.239637,0.42487484,-7.8143997,20.702961,-3.7789764,20.698072,3.6590776,0.30408064,-12.788693,-10.481801,12.00164,14.5614605,-7.690974,-4.461691,-0.029206514,-10.808778,-0.87746346,7.5080237,5.948999
PASD:512x384___6013203590,PASD,512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6013203590.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6013203590.png,test,-18.060102,-4.35717,-1.1773391,1.384845,-5.123375,-5.825552,-4.246426,-2.1865788,-8.022139,0.8614998,-2.6317017,4.56483,-0.26887333,1.7756004,6.617691,-3.5730724,-7.678014,3.4295888,-2.4971097,7.7751656,4.027729,4.222878,-4.96387,-6.954754,-3.815495
PASD:512x384___6031843630,PASD,512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6031843630.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6031843630.png,test,15.327118,-39.958508,5.4525795,22.599197,-22.758993,-29.395876,9.696053,-6.6763277,-2.3804297,21.047447,-26.78899,16.695917,-0.62916315,1.761908,9.177992,-28.141582,8.352354,7.201841,-20.814331,-1.6188195,-9.159628,5.5375056,6.4913583,-13.944973,11.86025
PASD:512x384___6657341905,PASD,512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6657341905.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6657341905.png,test,-15.44606,4.91247,3.4341393,6.0418615,10.16458,14.513889,1.8897023,-0.3588836,-0.6322377,-1.0543667,-0.097737074,-0.42063284,3.5500617,8.627698,-5.8069873,0.030387878,15.583502,-4.1824865,-0.3239069,-0.26914787,-2.7224813,7.048307,-4.6300683,7.5866303,1.5899451
PASD:512x384___6688716327,PASD,512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___6688716327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___6688716327.png,train,29.81989,-56.5335,-4.0562053,31.346537,16.357601,20.54528,20.345608,18.51684,-30.502174,-26.881428,22.784273,-77.30538,-19.15331,10.844783,9.18742,8.738323,-15.958457,-1.1624717,43.76451,-20.21103,-19.578053,-8.666378,14.248891,-5.706334,-2.2941227
PASD:512x384___7499781424,PASD,512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7499781424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7499781424.png,train,20.534626,-69.72503,-40.017345,27.428246,19.454521,-90.92205,-111.00725,13.896757,184.20227,4.547249,21.331028,-7.8301067,46.018497,-30.094894,-47.64479,110.52496,-4.798382,34.21881,-0.6106018,10.509739,39.85647,101.27049,49.484028,-58.00764,-13.69174
PASD:512x384___7510743692,PASD,512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___7510743692.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___7510743692.png,train,-16.339497,5.882144,-18.668715,-24.058071,2.444316,-9.323057,-12.395618,11.361115,-2.5221186,-10.052772,0.57565236,-3.3878455,-4.9115233,5.5273647,18.215168,-9.883342,-5.912819,-2.021623,0.34621394,7.0000525,4.3888817,3.860392,4.7049804,6.9828806,6.797328
PASD:512x384___9322601223,PASD,512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/512x384___9322601223.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/512x384___9322601223.png,train,20.130184,-10.24699,48.503292,-11.5903,-6.330703,-55.646606,18.927624,-35.875412,48.120586,-8.289656,3.4070842,-22.706816,-16.821486,-8.158013,24.857748,-26.14455,15.087029,1.23383,10.839107,-3.8706253,29.333374,-31.210543,15.138868,-24.12906,-13.267662
PASD:ava_images___100514,PASD,ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___100514.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___100514.png,test,-28.308186,15.151413,23.770727,-13.685661,-3.401241,-6.5697007,0.36756897,-0.56272626,5.771417,6.3267727,-7.0594244,-2.245741,-8.097279,-4.7837005,-0.84207374,7.358614,-7.462099,0.6230087,5.3058195,9.013954,2.239477,-9.621024,-1.7194377,-5.1557064,-0.9693689
PASD:ava_images___101816,PASD,ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___101816.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___101816.png,train,24.296497,16.982658,23.90483,-10.463533,-8.020992,1.0140259,4.2936096,-31.778877,21.37418,-14.836654,7.2162304,-18.630962,1.5027661,14.0702505,20.944206,-4.037429,8.754473,-2.1133537,-7.3686423,-0.93873394,4.613987,12.790717,-6.917859,-1.5830058,-16.306068
PASD:ava_images___103164,PASD,ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___103164.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___103164.png,test,-10.003256,-8.268414,23.441809,-5.655185,-2.8024917,-16.07267,-9.241165,-4.25527,1.3539629,4.0035615,3.4640963,9.270132,8.796408,-8.795889,-2.4023569,-2.213933,-2.997489,-1.9954213,15.242318,-6.443639,10.736268,-23.169857,12.148139,-2.2067223,-2.0960276
PASD:ava_images___104653,PASD,ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___104653.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___104653.png,train,11.651524,-11.454386,27.25257,-0.26521528,1.1173575,-10.595163,17.331024,-2.645478,-2.8165958,22.384186,-11.155656,-18.714813,-2.142884,1.7783592,-9.986776,0.8748307,-17.456818,2.8305612,-2.6443672,16.813215,-1.5633711,23.6732,-10.48923,8.103206,-3.2172701
PASD:ava_images___10491,PASD,ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___10491.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___10491.png,train,17.197533,-12.786297,-48.71242,-31.02837,-8.933581,-40.011505,-3.6737485,26.882593,19.788376,-35.949596,19.143621,-19.852776,25.393452,1.931424,-26.90747,8.750378,5.2175646,-30.517048,21.176899,-5.1519356,-11.252209,-41.427917,14.591576,29.205938,-4.295858
PASD:ava_images___108173,PASD,ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108173.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108173.png,test,31.429916,-29.060562,-10.22765,-27.197817,-8.261443,-20.727203,-10.166414,-12.985557,-12.592661,4.9203444,-32.203663,0.88413763,-5.0219364,14.811061,-0.3993773,-1.0289879,20.484776,-21.920273,5.7738366,11.872953,1.2098725,8.841072,-9.224161,-6.3872447,-9.3221245
PASD:ava_images___108233,PASD,ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___108233.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___108233.png,test,19.345074,-15.0276985,-8.997259,22.877115,-29.325907,4.608854,-14.499804,0.47187692,-5.860928,5.325734,-7.3238797,-12.203016,-5.1315126,-1.4786408,4.2459707,0.4457364,-9.595671,19.892673,-7.589673,-5.9176397,6.1716747,-7.1126313,-3.137178,0.09277773,8.879555
PASD:ava_images___109337,PASD,ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109337.png,test,40.23267,8.214951,10.411416,-26.2651,6.290472,23.239136,-40.463596,-12.180439,-7.163962,-2.289091,7.516572,-10.5816345,19.62166,-6.4955587,-5.874609,0.36909676,3.1327772,7.3015027,8.629405,-14.542591,-23.339565,-5.469167,6.27522,-7.8727865,-7.157642
PASD:ava_images___109793,PASD,ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109793.png,train,67.84715,27.295834,47.475704,-8.779503,-29.905144,-3.6431313,22.824331,-13.227068,5.9846997,-40.25824,4.753029,12.394976,32.36506,4.7781024,22.885239,-1.7275062,17.138824,-10.278902,47.8754,9.501756,-15.29767,20.12173,42.88258,3.9879642,-30.253468
PASD:ava_images___109955,PASD,ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109955.png,train,59.44376,42.312614,-5.0461035,26.917099,14.462832,-3.0364769,29.652235,7.2985497,17.451956,3.2842984,-16.469442,-10.379995,-24.191906,17.524454,-12.775071,-28.956589,-13.814897,3.0552764,-9.184219,4.9493513,13.415359,-9.980078,1.267685,0.05570376,-18.881786
PASD:ava_images___110424,PASD,ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110424.png,test,-16.508575,5.16628,-10.384994,3.623644,5.49255,7.3159866,11.880346,1.9799616,-0.2984457,-4.646972,6.122566,1.4118853,1.8054113,2.8513103,-3.7229433,-2.6776915,2.9506881,-7.4969296,-0.09671503,-4.64985,-4.765508,6.35774,0.6277548,0.20357335,-4.2734194
PASD:ava_images___110456,PASD,ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110456.png,test,-5.987026,-15.036308,-3.1455953,5.6968346,25.934742,13.947512,10.471601,-0.0020943284,-2.0460567,-2.2227263,-4.2334847,-4.6784487,0.3772214,6.4312296,-0.26197702,1.4346704,-2.3244872,5.875685,-3.2346292,-4.9534044,9.08554,-3.3402228,1.4637649,-2.500578,-3.9173124
PASD:ava_images___111454,PASD,ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___111454.png,test,-21.51514,21.366653,-11.66229,13.582586,-2.3754387,-6.6104655,0.36590862,-4.749489,-9.113944,-1.2028573,2.3723094,1.4812999,-1.8016527,-4.0111485,-3.5954194,1.0312152,7.019411,-1.7444593,-0.10130656,1.0444174,-1.1305219,-1.6911834,1.1449237,-2.245417,0.014437854
PASD:ava_images___11346,PASD,ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11346.png,train,-3.2526722,-15.963623,24.261015,-28.29665,7.7922134,-17.035034,23.261072,-3.4814544,3.0134215,4.7664213,-3.2958436,11.594095,-11.451097,-53.445084,-11.228221,-4.4146147,-7.37776,4.3095202,1.2211496,12.738423,-2.645719,2.687172,-16.85167,-1.2195703,14.860044
PASD:ava_images___115226,PASD,ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115226.png,test,-25.58837,12.496354,5.9146147,-5.372878,0.42505038,-0.23736212,8.094467,-4.496843,-0.43171978,1.1862125,-6.9875145,-3.4464822,-0.9723218,-7.1688933,2.988549,3.243172,2.324552,1.8604112,4.9389305,5.0608253,1.0174634,0.22871435,-3.8618298,-0.1556338,1.6707981
PASD:ava_images___115350,PASD,ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115350.png,train,-17.62987,2.0643034,26.060793,-4.8072524,15.278275,-0.9167568,-1.1390834,-2.067123,-2.632153,-7.2717423,7.3265715,11.036547,1.594095,-14.238051,-7.1222987,-9.122291,-7.702924,-12.712421,8.564286,-5.494232,-5.1609173,-8.823834,5.1184225,8.550024,-0.91467166
PASD:ava_images___115385,PASD,ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115385.png,test,-15.05177,5.167467,22.37321,-8.242178,-1.6481998,3.5445802,5.8865914,5.9720273,0.5909684,0.9955094,-7.819413,-6.0174417,2.89067,3.595132,-5.7318206,3.9202838,-4.1048155,5.30572,-7.971803,4.9565163,-1.2685013,-1.8587416,-3.2986565,-2.7682457,-5.293815
PASD:ava_images___11607,PASD,ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11607.png,test,-5.6654797,-5.8110867,-17.491251,-0.3446555,6.067919,8.133867,-2.3342729,10.06064,5.11863,-11.586188,5.621007,-7.6724606,-4.636329,-2.5319366,-4.8714542,3.2574131,-3.4094992,-2.460842,-8.090882,-4.948433,-4.7397146,3.6473904,0.80623484,11.095705,2.7173855
PASD:ava_images___117087,PASD,ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___117087.png,test,-29.935928,16.113222,14.09856,-6.4597354,-3.6134841,-9.093544,3.0024781,4.1293387,2.909134,-4.7177444,-4.2796335,-4.2785583,-1.1666781,-7.808086,2.9430811,6.7836943,2.1280658,-2.6943634,7.3917785,6.0156155,3.672272,-7.602881,1.7638443,-0.19300663,1.1295226
PASD:ava_images___118960,PASD,ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___118960.png,train,-2.7287426,-3.801508,-0.2982631,4.2424955,6.927088,4.1026015,-3.2373328,-9.549511,10.641434,-5.6452856,-14.6861725,-5.830442,14.370949,8.483245,-14.681943,-9.502275,4.1524405,0.6680784,-11.461704,-7.25369,1.1792457,-2.8460035,-9.994333,-0.63404095,0.57697296
PASD:ava_images___119484,PASD,ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119484.png,test,-28.563004,10.970257,17.292395,-10.421835,-7.1005516,-2.637273,-5.07099,6.8890147,4.6000047,-5.613098,-3.9921746,-3.2088761,-6.5622644,-7.462914,7.5940866,6.123077,0.18605328,-0.12327814,9.431611,6.8676033,6.4380035,-1.7585562,0.06339228,-1.642882,-2.150653
PASD:ava_images___119989,PASD,ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119989.png,test,8.038265,-11.5536785,-6.5426955,9.514227,17.532637,18.202534,3.8637753,-8.616449,-0.43523312,-1.6511167,-4.502355,1.1746969,-0.24776527,6.0525875,-1.8057642,-0.77704716,2.4396353,-9.857402,-3.8340664,-5.5454445,12.100263,7.159007,7.653747,0.988372,-6.3407583
PASD:ava_images___120725,PASD,ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___120725.png,train,12.391048,-5.5432034,-16.001907,27.770182,10.890069,5.024321,9.571254,4.6651115,-15.082623,-7.1539545,13.874741,3.614665,13.495547,-5.1465983,-8.862473,6.8561363,3.3441827,-15.64864,-19.836792,-13.386963,14.113879,-12.600783,9.872822,-13.448343,4.1639323
PASD:ava_images___121734,PASD,ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___121734.png,test,-8.133305,-16.761303,17.800098,2.8767977,13.710775,15.146088,-12.7050705,-6.308831,-2.809643,-0.858928,-3.9865296,12.006933,-0.8551155,1.2993631,-7.0225554,0.5372443,5.701402,-11.111366,-2.6435485,7.2236757,-1.9819821,13.015082,0.2235434,5.5655003,-3.8364644
PASD:ava_images___12322,PASD,ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12322.png,test,41.070583,-19.72773,-52.756096,-41.024757,9.889102,-35.67452,-0.80105734,19.779007,23.626474,-14.365381,25.007338,-24.714668,-4.8713927,10.562538,-2.6872833,-7.3362103,22.478565,-7.2713346,13.930697,-5.2272806,-15.039295,-34.89551,-9.54762,-1.9192756,13.294075
PASD:ava_images___12327,PASD,ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12327.png,test,1.698103,-16.725216,-17.321001,3.5742202,13.040833,14.497923,10.366248,0.16090369,5.4967275,2.8150082,5.9282722,2.1379538,-3.979219,1.0873185,0.7077353,3.5931275,7.867118,-0.4004526,1.4823638,0.58132005,-3.0555315,7.933371,0.82145673,-1.7469987,4.426136
PASD:ava_images___123450,PASD,ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___123450.png,train,-0.64645386,27.466017,-13.138359,20.604273,-6.2913284,2.3491993,-4.287725,-15.383344,-17.935566,8.787833,17.965038,0.084272385,-1.8438256,-3.6603532,-1.8615146,3.6583586,2.2384408,-0.67208886,2.9192138,0.09907222,10.961368,0.5327959,2.0910935,-2.8610525,0.38398063
