sample_id,sr_method,sr_filename,sr_path,gt_path,lr_path,set_type,vgg_pca_000,vgg_pca_001,vgg_pca_002,vgg_pca_003,vgg_pca_004,vgg_pca_005,vgg_pca_006,vgg_pca_007,vgg_pca_008,vgg_pca_009
PASD:ava_images___109337,PASD,ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109337.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109337.png,test,40.23267,8.214951,10.411416,-26.2651,6.290472,23.239136,-40.463596,-12.180439,-7.163962,-2.289091
PASD:ava_images___109793,PASD,ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109793.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109793.png,train,67.84715,27.295834,47.475704,-8.779503,-29.905144,-3.6431313,22.824331,-13.227068,5.9846997,-40.25824
PASD:ava_images___109955,PASD,ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___109955.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___109955.png,train,59.44376,42.312614,-5.0461035,26.917099,14.462832,-3.0364769,29.652235,7.2985497,17.451956,3.2842984
PASD:ava_images___110424,PASD,ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110424.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110424.png,test,-16.508575,5.16628,-10.384994,3.623644,5.49255,7.3159866,11.880346,1.9799616,-0.2984457,-4.646972
PASD:ava_images___110456,PASD,ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___110456.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___110456.png,test,-5.987026,-15.036308,-3.1455953,5.6968346,25.934742,13.947512,10.471601,-0.0020943284,-2.0460567,-2.2227263
PASD:ava_images___111454,PASD,ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___111454.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___111454.png,test,-21.51514,21.366653,-11.66229,13.582586,-2.3754387,-6.6104655,0.36590862,-4.749489,-9.113944,-1.2028573
PASD:ava_images___11346,PASD,ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11346.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11346.png,train,-3.2526722,-15.963623,24.261015,-28.29665,7.7922134,-17.035034,23.261072,-3.4814544,3.0134215,4.7664213
PASD:ava_images___115226,PASD,ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115226.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115226.png,test,-25.58837,12.496354,5.9146147,-5.372878,0.42505038,-0.23736212,8.094467,-4.496843,-0.43171978,1.1862125
PASD:ava_images___115350,PASD,ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115350.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115350.png,train,-17.62987,2.0643034,26.060793,-4.8072524,15.278275,-0.9167568,-1.1390834,-2.067123,-2.632153,-7.2717423
PASD:ava_images___115385,PASD,ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___115385.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___115385.png,test,-15.05177,5.167467,22.37321,-8.242178,-1.6481998,3.5445802,5.8865914,5.9720273,0.5909684,0.9955094
PASD:ava_images___11607,PASD,ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___11607.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___11607.png,test,-5.6654797,-5.8110867,-17.491251,-0.3446555,6.067919,8.133867,-2.3342729,10.06064,5.11863,-11.586188
PASD:ava_images___117087,PASD,ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___117087.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___117087.png,test,-29.935928,16.113222,14.09856,-6.4597354,-3.6134841,-9.093544,3.0024781,4.1293387,2.909134,-4.7177444
PASD:ava_images___118960,PASD,ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___118960.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___118960.png,train,-2.7287426,-3.801508,-0.2982631,4.2424955,6.927088,4.1026015,-3.2373328,-9.549511,10.641434,-5.6452856
PASD:ava_images___119484,PASD,ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119484.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119484.png,test,-28.563004,10.970257,17.292395,-10.421835,-7.1005516,-2.637273,-5.07099,6.8890147,4.6000047,-5.613098
PASD:ava_images___119989,PASD,ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___119989.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___119989.png,test,8.038265,-11.5536785,-6.5426955,9.514227,17.532637,18.202534,3.8637753,-8.616449,-0.43523312,-1.6511167
PASD:ava_images___120725,PASD,ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___120725.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___120725.png,train,12.391048,-5.5432034,-16.001907,27.770182,10.890069,5.024321,9.571254,4.6651115,-15.082623,-7.1539545
PASD:ava_images___121734,PASD,ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___121734.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___121734.png,test,-8.133305,-16.761303,17.800098,2.8767977,13.710775,15.146088,-12.7050705,-6.308831,-2.809643,-0.858928
PASD:ava_images___12322,PASD,ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12322.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12322.png,test,41.070583,-19.72773,-52.756096,-41.024757,9.889102,-35.67452,-0.80105734,19.779007,23.626474,-14.365381
PASD:ava_images___12327,PASD,ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___12327.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___12327.png,test,1.698103,-16.725216,-17.321001,3.5742202,13.040833,14.497923,10.366248,0.16090369,5.4967275,2.8150082
PASD:ava_images___123450,PASD,ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___123450.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___123450.png,train,-0.64645386,27.466017,-13.138359,20.604273,-6.2913284,2.3491993,-4.287725,-15.383344,-17.935566,8.787833
PASD:ava_images___124788,PASD,ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___124788.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___124788.png,test,-6.3430405,-4.8200455,-10.931524,9.378284,8.841694,4.2099037,15.356415,5.7025194,-1.5302861,-1.047019
PASD:ava_images___124946,PASD,ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___124946.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___124946.png,test,8.574413,-13.801676,-17.855207,5.3159146,10.192056,10.977982,2.1431718,-10.014987,1.5026665,5.5957828
PASD:ava_images___1260,PASD,ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___1260.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___1260.png,test,9.333324,-17.971169,6.193487,-8.717661,7.530587,-2.366642,13.132563,-6.2087903,-11.645096,5.037983
PASD:ava_images___126023,PASD,ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___126023.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___126023.png,test,4.1725464,10.65973,-14.468177,-6.683882,-5.362055,4.0793366,7.2828565,-4.870696,-1.8234882,7.1403656
PASD:ava_images___126379,PASD,ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___126379.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___126379.png,train,-31.291006,15.884224,9.561596,-4.3226357,-0.3395933,2.9345615,0.32148457,0.33006233,-0.514632,-3.030679
PASD:ava_images___127867,PASD,ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___127867.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___127867.png,test,-24.76025,3.1547565,17.43716,-10.909653,-3.1866062,-2.64014,-2.9946446,5.8328614,-2.7986267,0.13047993
PASD:ava_images___129466,PASD,ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___129466.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___129466.png,test,-18.437683,-11.3281765,0.4009328,5.25128,-2.6148965,2.0115483,-19.120377,5.4708633,2.8954816,-0.93815535
PASD:ava_images___130457,PASD,ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___130457.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___130457.png,test,-27.906424,15.018331,2.9754686,-2.2852457,-1.571265,-0.5633807,-1.1529489,2.8090723,0.56549454,-3.8165798
PASD:ava_images___133344,PASD,ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___133344.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___133344.png,test,32.535988,-29.853828,-10.552072,20.68005,42.925205,9.296076,7.6383104,17.30525,-15.894041,-7.4725995
PASD:ava_images___134133,PASD,ava_images___134133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___134133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___134133.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___134133.png,train,-12.885605,-0.24855995,-11.066035,-0.8654102,3.117963,10.306166,9.033219,6.215293,-3.9841447,-5.2755346
PASD:ava_images___134572,PASD,ava_images___134572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___134572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___134572.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___134572.png,test,12.026287,-5.8027,-18.609596,-25.890999,-1.364847,10.696268,-26.527313,0.8261706,5.973662,-7.195058
PASD:ava_images___134683,PASD,ava_images___134683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___134683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___134683.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___134683.png,train,-15.062055,6.529763,9.366407,-10.979425,-10.948742,13.654871,-14.819368,6.8221583,-5.3059325,-6.983999
PASD:ava_images___135271,PASD,ava_images___135271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___135271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___135271.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___135271.png,test,-22.291216,6.6142426,8.230078,-9.399763,-3.7036097,6.582143,-5.066067,2.5284383,-6.717952,-4.7428646
PASD:ava_images___135691,PASD,ava_images___135691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___135691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___135691.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___135691.png,test,-10.943703,-12.69071,5.1657043,-4.402049,12.127996,6.877369,2.3873725,-4.1643367,7.9051433,-0.90023804
PASD:ava_images___136443,PASD,ava_images___136443.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___136443.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___136443.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___136443.png,test,-20.650568,4.7685347,4.2753167,-1.466001,9.5208235,5.7751656,4.9930415,-5.754464,4.9966464,-0.78139156
PASD:ava_images___136509,PASD,ava_images___136509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___136509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___136509.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___136509.png,train,-7.689064,-13.497702,8.407074,8.706881,26.454252,2.7615395,4.0807095,-5.489481,9.708225,-3.1086717
PASD:ava_images___13700,PASD,ava_images___13700.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___13700.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___13700.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___13700.png,test,-23.299683,16.728645,-5.0928903,8.038181,-2.8387039,0.74198604,2.8834896,-3.7147841,-2.206963,-1.0682902
PASD:ava_images___137812,PASD,ava_images___137812.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___137812.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___137812.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___137812.png,train,-22.454231,7.72256,-9.114943,-4.4252534,2.910176,3.8827014,0.72531366,4.530632,0.6715224,-4.6040306
PASD:ava_images___1391,PASD,ava_images___1391.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___1391.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___1391.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___1391.png,test,-4.0452976,-11.541052,-13.948699,2.3436997,9.8186655,7.283452,8.412346,3.9078417,-0.6616726,-7.36784
PASD:ava_images___140008,PASD,ava_images___140008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___140008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140008.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140008.png,train,0.62677383,16.526798,-21.621534,19.677132,-5.1099052,1.8282342,-13.059271,-12.053513,1.4810376,2.5182824
PASD:ava_images___140582,PASD,ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140582.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140582.png,test,-18.151588,2.3263416,0.56661725,-3.6294637,-3.807195,-1.0212245,2.1888795,-0.109285265,-6.9078307,7.3344727
PASD:ava_images___140624,PASD,ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___140624.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___140624.png,test,-5.399029,0.657753,18.342352,1.9894749,3.2655349,13.399557,-2.6200128,-2.7408688,0.9069638,16.72575
PASD:ava_images___141670,PASD,ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___141670.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___141670.png,train,-15.930817,-9.432173,8.882639,6.809924,25.930586,-7.729635,-0.25293636,-3.0790696,2.7696853,-4.399859
PASD:ava_images___144449,PASD,ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___144449.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___144449.png,train,-7.469351,-14.535336,6.602332,0.49269515,-0.1170547,3.1818166,-4.501744,1.872437,7.918323,2.0124896
PASD:ava_images___144898,PASD,ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___144898.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___144898.png,test,-7.253847,-11.195623,14.375575,18.521948,-0.5074923,-0.76110923,2.3568954,-7.718493,2.581943,0.5332825
PASD:ava_images___145037,PASD,ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___145037.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___145037.png,test,-0.41003418,-11.005575,10.519833,11.875555,-22.14079,-5.9707394,4.265635,-3.1514578,-5.2344284,10.769382
PASD:ava_images___145651,PASD,ava_images___145651.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___145651.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___145651.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___145651.png,train,-0.55163765,-11.554039,-3.7804203,-8.184498,-4.0278654,18.793627,-0.9919801,7.226289,-7.565186,-20.282902
PASD:ava_images___14628,PASD,ava_images___14628.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_upscaled/x4/PASD/ava_images___14628.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set/ava_images___14628.png,/mnt/ssd2/29o_rya/grounding_dataset/qinstruct_train_set_low_res/x4/ava_images___14628.png,train,-29.937798,18.402658,10.262807,-2.6657898,-0.6272397,4.462207,1.4260378,1.0444591,0.89991975,1.4592092
